"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
1406163	4.84535536995851	4.84535536995851	43.3136929460581	43.3136929460581	62.5523538929461	62.5523538929461	0.121720608575	0.121720608575	0.289593505922545	0	44.8604121715076	44.8604121715076	32.6786994	32.6786994	17.7568281387	17.7568281387	10.6901321121	10.6901321121	10.9748830959	10.9748830959	10.6791563319	10.6791563319	3.59751271436	3.59751271436	182.88	182.88	3.07664889810696	3.07664889810696	1.4477421734338	0.555320863652542	2.90135289140511	2.90135289140511	1.09691252721448	1.09691252721448	0.230599523747889	0.230599523747889	0.770173683333446	2.19044630157196	2.19044630157196	0.254327057027511	0.218045099088489	0.218045099088489	4.61512051684126	4.61512051684126	0	2.29214517066461	2.29214517066461	5.63449882549037	5.63449882549037	5.10421618403735	5.10421618403735	5.63558800766668	5.63558800766668	0	0.204572165728774	0.0421011760186354	0.0421011760186354	0.0421011760186354	0	0.0421011760186354	0.0834216081390724	0.0620353909194526	0.0834216081390724	0.0421011760186354	0	0.0392207131532813	3.88988255377295	3.88988255377295	1.09861228866811	1.09861228866811	5.71800905709417	5.71800905709417	1.4477421734338	0.555320863652542	45.289390060035	45.289390060035	1.07709860354792	0.249566514863985	0.249566514863985	0.353024464479676	0.353024464479676	0.231555706231229	0.326729766014668	0.231555706231229	"1"
1406165	8.94328286406625	8.94328286406625	43	43	33.5526302966241	33.5526302966241	0.292944746491	0.292944746491	0.949912447165255	0	58.1993475787078	58.1993475787078	49.7350573654065	49.7350573654065	18.9486508229	18.9486508229	11.0400645897	11.0400645897	11.2828185782	11.2828185782	11.3658090532	11.3658090532	3.77778547364	3.77778547364	182.88	182.88	2.03531381613999	2.03531381613999	2.09409613664584	0.738837306477061	2.84890580400053	2.84890580400053	2.34684745326464	2.34684745326464	4.35762861770444	4.35762861770444	1.03771101444112	1.26737637165722	1.26737637165722	0.667784472678057	0.202364222646188	0.202364222646188	3.69061331488323	3.69061331488323	0	3.00543814814037	3.00543814814037	5.48998554823488	5.48998554823488	4.97201242498314	4.97201242498314	5.50628517208496	5.50628517208496	0	0.0089597413714719	0.690644050341827	0.0907543632684641	0.0907543632684641	0.00598207167754746	0.160416721405905	0.147557564357615	0.122217632724249	0.144965770250186	0.0907543632684641	0	0.0815799869924229	4.63285614608718	4.63285614608718	1.09861228866811	1.09861228866811	6.1146157644065	6.1146157644065	2.09409613664584	0.738837306477061	43.5029400982278	43.5029400982278	1.35009199078741	0.517867237216718	0.517867237216718	0.373985587802093	0.373985587802093	0.491681559797379	0.193038752586106	0.491681559797379	"1"
1406167	2.75611591338636	2.75611591339192	45	43.5182474388576	72.9554901122727	72.9554901121971	0.11	0.110027236656	0.15293799340716	0	38.7	38.8522878791275	26.9637088776136	26.9637088775808	18.0689564336	16.7072272803	10.3621063232	9.97196514128	10.6425189972	10.3118012134	10.667533143	9.87787388709	3.25965952142	3.04420549171	182.88	182.88	3.11774676145526	3.11774676145475	0.583332314552739	0.203675268118811	3.04452243772342	3.04245995502587	1.0212606463932	1.02126064639504	0.318836211410729	0.318836211410847	0.671483720739181	2.50777120538884	2.50777120539328	0.142313461355827	0.22314355131421	0.223063653930744	4.61512051684126	4.61512051684126	0	1.45861502269952	1.47851723867145	5.69014518972577	5.83311475295156	5.13547660433237	5.31399701067996	5.59054187451812	5.83079219651876	0.186479566942618	1.7362467592978	2.01743315039589	2.16630707470142	0.732367893713227	0.131028262406404	0.966223100622364	0.56815069038526	0.603222473031958	0.681074599325676	0.647626665258136	0	0.757060506303598	3.03543364040554	3.05607221696046	1.09861228866811	1.09861228866811	5.62239163644069	5.69367847241992	4.39809927499399	2.35457964144548	44.9272299239559	46.8896669913532	0.978334817533142	0.239841613076592	0.239841613076491	0.376888585865481	0.376888585865517	0.172444192196411	0.0993139466540324	0.17244419219653	"1"
1406169	2.75611591339092	2.75611591339701	45	44.7788609247046	72.9554901124661	72.9554901122674	0.114908536585	0.154336617425	0.152937993407177	0	38.7057113821138	40.7483728155788	26.9637088775745	26.9637088775569	18.0534354542	16.9792482219	10.3593988302	10.0535409356	10.6397695774	10.3588175712	10.6008045903	10.0700956418	3.14598832164	3.15564819416	182.88	182.88	3.11774676145664	3.11774676145417	1.2965884480354	0.411712220868631	3.04452243772342	2.98438799218543	1.02126064639265	1.02126064639237	0.318836211410283	0.318836211410867	0.671483720738543	2.50777120539015	2.50777120538899	0.142313461356143	0.22314355131421	0.26261451590842	4.21809190985043	4.52220417035101	0	1.45861502269952	1.75406685331154	5.68950766857986	5.8075625562658	5.13944237085196	5.28584059655041	5.61443332735151	5.78300690108432	0	1.71721550460753	1.99728201178486	2.15083153776651	0.716863707177261	0.0109399400383344	0.872129836088385	0.555033878430311	0.596085467716814	0.666803205220343	0.634988266386413	0	0.728996833453643	3.03543364040554	3.49912215229904	1.09861228866811	1.0819380860672	5.60185503345248	5.77841462823212	4.36844861922251	2.53940272645507	45.2034050177639	46.5670114253642	0.97833481753318	0.239841613076513	0.239841613076715	0.376888585865673	0.376888585866204	0.172444192196559	0.0661718973583197	0.172444192196379	"1"
1406171	2.75611591339837	3.46706617639837	43	44.7275388476293	72.9554901123577	69.9304207957984	0.348650406504	0.184707092223	0.205108557709098	0	52.232406504065	41.6744117768984	26.963708877561	29.4466094185531	19.3215818141	17.2457784615	11.0476779938	10.2205986805	11.2955493927	10.5224627987	11.5561218618	10.2541951652	3.78223712231	3.25787660772	182.88	182.88	3.11774676145694	3.06341675467956	0.440510449850965	0.16398785010545	3.1331259135369	3.02502498716589	1.0212606463929	1.05184259453219	0.318836211411071	0.287123580014791	0.671483720739512	2.50777120538905	2.38927724150343	0.14231346135626	0.204247439837646	0.26477966193919	4.61512051684126	4.54644060677882	0	2.63221282110531	1.83894286545538	5.51559075581673	5.75667721952563	4.99145896599379	5.224599864158	5.46542691930243	5.74316917273515	0.186479566942618	2.70958236008029	2.90608105160134	2.83667792369838	1.5675737083354	0.153579087928301	1.19755223652301	1.32335456134602	1.27452446027688	1.46209732453539	1.35660805074953	0	1.5236621354127	4.28414082370434	3.60521630936378	1.09861228866811	1.09035864186909	6.22890860898539	5.77115082017688	5.64628506218624	3.76675905472659	42.7476733546985	46.1747887023861	1.01346700142718	0.239841613076739	0.267659985601567	0.376888585865817	0.372188767823012	0.172444192196422	0.129659515655427	0.36366154520642	"1"
1406177	3.65215820398424	3.65215820398424	45.2097197898424	45.2097197898424	68.4937468793783	68.4937468793783	0.11	0.11	0.211547416117776	0	38.7	38.7	29.4147793769702	29.4147793769702	17.4983545573	17.4983545573	10.4362742091	10.4362742091	10.7260927611	10.7260927611	10.548599905	10.548599905	3.5936797935	3.5936797935	182.88	182.88	3.10032696897487	3.10032696897487	1.631434210306	0.634246072639784	3.04452243772342	3.04452243772342	1.05440984500644	1.05440984500644	0.281942119173439	0.281942119173439	0.715008266067367	2.38377570403696	2.38377570403696	0.19189839886413	0.22314355131421	0.22314355131421	4.61512051684126	4.61512051684126	0	1.45861502269952	1.45861502269952	5.67322673857805	5.67322673857805	5.14480659754333	5.14480659754333	5.65022913660514	5.65022913660514	0	0.299363577225619	0.0535407669280298	0.0535407669280298	0.0535407669280298	0	0.0535407669280298	0.104360015324243	0.0695260626486102	0.104360015324243	0.0535407669280298	0	0.0506931143155181	3.03543364040554	3.03543364040554	1.09861228866811	1.09861228866811	5.50070407011891	5.50070407011891	1.631434210306	0.634246072639784	45.8844913162389	45.8844913162389	1.02186279886941	0.244059934601195	0.244059934601195	0.366843811951217	0.366843811951217	0.199948013934297	0.213989485723014	0.199948013934297	"1"
1406183	3.04261158473728	3.45028419166274	44.2944120100083	44.7352426915111	72.2922787040868	69.9889768160732	0.246895746455	0.182007890781	0.203560270324729	0	41.8458198498749	41.6328829093302	28.190313369141	29.3549870986702	18.4552719505	17.2387577915	10.6400059442	10.2185899888	10.9272714693	10.5204689372	11.0572476246	10.2506065198	3.65510015379	3.25773085769	182.88	182.88	3.09410074493038	3.06755104110922	1.85559461805731	0.401524018874902	3.2024271557517	3.0206415440186	1.03919588494336	1.05104118623425	0.308109836745449	0.288069578644503	0.6963132308887	2.47271574225284	2.39390220932929	0.155775177857405	0.215365591430555	0.265439189762349	4.61512051684126	4.54561117504891	0	1.78199496486676	1.83585908998735	5.66098606503146	5.75666411218184	5.11958154325091	5.22511885436942	5.60316353108323	5.74362937172822	0.186479566942618	2.70397524306018	2.89756802476676	2.83032682913635	1.55835512220478	0.142367241286922	1.18448412774207	1.31479835941482	1.26751082512992	1.45325182924477	1.34859249393588	0	1.51424772543035	3.44511934030311	3.60296215867638	1.09861228866811	1.09099907017888	5.69639411353133	5.76784261773298	5.6347317443526	3.74148613563089	44.1399754515111	46.1844334888932	1.0127831146838	0.242072097257667	0.265237491432791	0.373131796750544	0.372153931349586	0.333750492842923	0.0752364938045361	0.352796627538958	"1"
1406185	4.48500668886052	2.85692352192285	45.3641876795404	44.2291102754303	64.3466701953399	72.4535298029837	0.148349824449	0.134284666405	0.15953173993326	0	39.5161027768912	39.8047765357357	31.6929869720396	27.2394621070521	17.8979837556	16.9208399853	10.4005850488	10.0467572598	10.6745132838	10.3657918214	10.6359571006	10.0271341916	3.37016250619	3.12862276312	182.88	182.88	3.08385901350078	3.11580206048606	1.34017188550311	0.261440761246554	3.03445275726513	3.01419294278062	1.08426592991375	1.02504536747057	0.246384825994111	0.314752818126916	0.753831976894502	2.2528686864708	2.49456469015205	0.235880792439425	0.228514356435441	0.242759753634122	4.29449137037016	4.5317995591677	0	1.51594905418447	1.6238078955963	5.68250205660615	5.8088270346803	5.12196252948675	5.28616476782096	5.63938542669661	5.79359964162092	0.186479566942618	2.32503128182388	2.55637423442264	2.57474735378779	1.20686860743796	0.1414995622737	0.905027539595444	0.988053098101046	1.0123279200711	1.1229796451164	1.04837107223136	0	1.17988500879685	3.13190154204593	3.29932167905792	1.09861228866811	1.0903268589528	5.54897920757241	5.72198518481299	5.16609483128161	3.1737487434118	45.2279846298727	46.6302412306649	0.983328050912359	0.247916404678242	0.240319884202459	0.357254290175369	0.375771921797652	0.222483888211181	0.0753089636099183	0.175753465129103	"1"
1406189	6.49621333602576	6.49621333602576	43	43	59.6763021608096	59.6763021608096	0.396402943882	0.396402943882	0.515100730447102	0	47.4471076356946	47.4471076356946	43.6500632377185	43.6500632377185	18.0202123665	18.0202123665	10.4736816891	10.4736816891	10.7671473323	10.7671473323	10.7251226859	10.7251226859	3.42459218694	3.42459218694	182.88	182.88	2.35616381352108	2.35616381352108	1.77351063417126	0.660159004732965	3.27434217729342	3.27434217729342	1.45472365407591	1.45472365407591	2.45378408603277	2.45378408603277	0.866204345922861	1.42224965879105	1.42224965879105	0.415481925495016	0.205834724514614	0.205834724514614	4.48971080549903	4.48971080549903	0	2.30736683449619	2.30736683449619	5.72464602643371	5.72464602643371	5.15237397645324	5.15237397645324	5.66974032125518	5.66974032125518	0	0.132781111233818	0.0629747991613884	0.0629747991613884	0.0629747991613884	0.0148886124937507	0.116003675756306	0.121332285167525	0.0998453349697161	0.113328685307003	0.0629747991613884	0	0.0629747991613884	3.98869254611083	3.98869254611083	1.09861228866811	1.09861228866811	5.86576571945688	5.86576571945688	1.77351063417126	0.660159004732965	44.9799116973344	44.9799116973344	1.17382628100495	0.461936998095792	0.461936998095792	0.377546497841745	0.377546497841745	0.916906714839896	0.287852757499385	0.916906714839896	"1"
1406193	3.67816341173292	3.67816341173292	45.3439679218968	45.3439679218968	68.3642568308926	68.3642568308926	0.110169107392	0.110169107392	0.213248396338912	0	38.7	38.7	29.4859150793236	29.4859150793236	17.3108326587	17.3108326587	10.4215975759	10.4215975759	10.7147471965	10.7147471965	10.4497027721	10.4497027721	3.58476612765	3.58476612765	182.88	182.88	3.09981684737206	3.09981684737206	1.81846631205662	0.853649077213974	3.04452243772342	3.04452243772342	1.0553556924108	1.0553556924108	0.280850775107983	0.280850775107983	0.716243589935826	2.37993708962025	2.37993708962025	0.193301387512834	0.22314355131421	0.22314355131421	4.61512051684126	4.61512051684126	0	1.45861502269952	1.45861502269952	5.67958712006483	5.67958712006483	5.15533279042303	5.15533279042303	5.67916887769301	5.67916887769301	0	0.354873321992104	0.0667236320429082	0.0667236320429082	0.0667236320429082	0	0.0667236320429082	0.129272335704139	0.0962188577405429	0.129272335704139	0.0667236320429082	0	0.0639133257436528	3.03543364040554	3.03543364040554	1.09861228866811	1.09861228866811	5.63756642762475	5.63756642762475	1.81846631205662	0.853649077213974	46.0018383903296	46.0018383903296	1.02309842810095	0.244181271832573	0.244181271832573	0.366548179214778	0.366548179214778	0.200689961705682	0.253717204777287	0.200689961705682	"1"
1406195	5.12914792981378	2.91646172893957	45.955077750048	44.2743351257816	61.1392403081206	72.157065902906	0.166164330966	0.135119996781	0.163426087308662	0	42.3059704357842	39.8703143407597	33.4549971023229	27.4023253383602	17.9009413603	16.9465211981	10.5421818814	10.0597386773	10.8101700938	10.3774356914	10.7058189016	10.0449175015	3.50637460954	3.13852084693	182.88	182.88	3.07093375224697	3.11465171737672	1.73837627321841	0.348965300868679	2.93635086739406	3.01222871501763	1.10676098343298	1.02727396022047	0.217990006532912	0.312333260648558	0.782858214697418	2.13838688458896	2.4866820416349	0.268618630040964	0.286445466357288	0.243929120470652	4.61512051684126	4.53407373162628	0	1.93101992396667	1.63318699764576	5.64198227285151	5.8047923772929	5.0917255523432	5.28152391571792	5.62387490567741	5.78950094969764	0.186479566942618	2.34612339500853	2.57543267648737	2.58896631971278	1.2255385822405	0.1414995622737	0.917889453237852	1.00503394170854	1.02532449289828	1.14039382268306	1.06436584993952	0	1.19755223652301	3.74658943985612	3.31399266863501	1.09861228866811	1.09054483693991	5.66946444818417	5.72064361954801	5.19249730086883	3.19107288020611	45.3296949471315	46.5966266334807	0.986265241444097	0.250858418878328	0.240601910415238	0.349657250531573	0.37511084490988	0.23845740738441	0.0839961903898028	0.177679013422639	"1"
1406207	2.75611591338972	3.43873285503681	46	44.7322004296534	72.9554901123524	69.994396734435	0.150446856049	0.178457896292	0.202686099740349	0	40.5557548675391	41.6088222715848	26.9637088775614	29.2836113394295	18.33749529	17.2080270088	10.6637489283	10.206054958	10.9471325395	10.5083972481	10.9795107657	10.2298349419	3.61694487108	3.24692089853	182.88	182.88	3.11774676145534	3.07022616356076	1.34017188550311	0.34323503157203	3.18081918081148	3.01257817743592	1.02126064639332	1.05016001019541	0.318836211410506	0.288620328999237	0.671483720738451	2.50777120538814	2.39634917973798	0.142313461356225	0.217469007193603	0.266940510007366	4.61512051684126	4.54350355402247	0	1.6457652247534	1.83621819729308	5.66449398316682	5.75929312402168	5.1157624040891	5.22807291082762	5.63845292084499	5.74656839614798	0.186479566942618	2.68109001951943	2.87644185236267	2.81457004447988	1.53557606383565	0.1414995622737	1.15467751260106	1.29335636546062	1.25076096582469	1.43198448703701	1.32919476907932	0	1.49155487177738	3.29870940168672	3.6055311130925	1.09861228866811	1.09085694413454	5.55394510210511	5.77005017048725	5.60600682474332	3.71872947608282	44.4060893260147	46.2341066256287	1.01179347897562	0.239841613076693	0.264182139164048	0.376888585866009	0.372167520651204	0.172444192196522	0.0102868848540265	0.342505766614264	"1"
1406209	10.9331570749076	11.2010754548529	47.3537314742241	47.5690677625038	106.003564597375	107.530097658805	0.246537870414094	0.244910206760756	2.14395965407506	45.288969170114	36.5450941379803	36.7458445006602	54.262431421402	54.660200633087	18.6028633009516	17.7340110571428	10.6443131010914	10.1881418302907	10.909224569912	10.4506620541508	10.461478937627	9.8164586877131	2.31508760289907	1.89388134934729	181.251447836044	182.094418510466	2.15641159023209	2.14990930381112	1.08207877208488	0.371245625064655	3.28174858178697	3.28255345035489	1.69099499696944	1.72402055939919	1.02779997763173	1.13318198636523	1.08846730650978	1.46916709557333	1.47683251108771	0.981095809118552	0.332047965532712	0.347664379397306	1.67851132418232	1.77942649114354	2.15484526591564	1.64796985457898	1.66146374025116	6.26719829553273	6.35629969700697	5.76421241439506	5.8528702424639	6.2235344388026	6.30697317021925	1.01924840535424	1.26498291817061	1.5658730869245	1.314638079578	0.923158647652165	0.590687725161315	0.666999043860209	0.798359329490219	0.696779621407667	0.841716135174065	0.941125062649118	0.901237240815927	1.11087333102706	4.71729886310277	4.71473385242888	3.37709112248106	3.40012058367103	5.87913632503731	5.8454347280379	2.67104712417269	1.43374931390111	44.7414666319174	46.1002807358597	1.42467159667243	0.190609294886039	0.188926158984258	0.426701788971889	0.433041821685403	0.300709683026413	0.200147600845471	0.300366408173651	"2"
1406213	5.55509868479033	5.55509868479033	46	46	64.5019022189055	64.5019022189055	0.423713574982	0.423713574982	0.371677714371002	0	43.7543674484719	43.7543674484719	39.4753391044776	39.4753391044776	17.9360853025	17.9360853025	10.6623796729	10.6623796729	10.945801434	10.945801434	10.7552351589	10.7552351589	3.5681213699	3.5681213699	182.88	182.88	2.64593788815422	2.64593788815422	1.26203414373921	0.374662198953119	3.38167471517329	3.38167471517329	1.16379324893207	1.16379324893207	0.180388563608497	0.180388563608497	0.824820423385762	1.81958366728716	1.81958366728716	0.316034599647931	0.207014169384326	0.207014169384326	4.61512051684126	4.61512051684126	0	1.90657514365664	1.90657514365664	5.6652528406098	5.6652528406098	5.11614144022345	5.11614144022345	5.70713931715741	5.70713931715741	0	0.205386829724951	0.0334347760862374	0.0334347760862374	0.0334347760862374	0.000999500333083533	0.0639133257436528	0.0657877405380031	0.0544881852840697	0.0657877405380031	0.0334347760862374	0	0.0344014267173324	3.63811233706028	3.63811233706028	1.08992744435907	1.08992744435907	5.67394587974791	5.67394587974791	1.26203414373921	0.374662198953119	45.1119205608673	45.1119205608673	1.13202077264419	0.393936610574634	0.393936610574634	0.368596484056258	0.368596484056258	0.958189188641557	0.327971477418388	0.958189188641557	"1"
