BestID	LifeStageCode	Group	Phylum	Subphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Species	Subspecies	GenusComplex	SpeciesComplex	Variety	FFG	TolVal	Habit	SpecCondTolVal
Sublettea coffmani	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Tanytarsini	Sublettea	Sublettea coffmani					CF	4	BU	
Suphisellus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Noteridae			Suphisellus						OM		CB	
Suphisellus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Noteridae			Suphisellus						OM		CB	
Suphisellus bicolor	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Noteridae			Suphisellus	Suphisellus bicolor					OM		CB	
Suphisellus bicolor	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Noteridae			Suphisellus	Suphisellus bicolor					OM		CB	
Susulus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Susulus							2	CN	
Susulus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Susulus						P	2	CN	
Susulus venustus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Susulus	Susulus venustus						2	CN	
Susulus venustus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Perlodidae			Susulus	Susulus venustus					P	2	CN	
Suwallia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia							1	CN	
Suwallia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia						P	1	CN	
Suwallia	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia							1	CN	
Suwallia amoenacolens	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia amoenacolens						1	CN	
Suwallia amoenacolens	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia amoenacolens					P	1	CN	
Suwallia autumna	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia autumna						1	CN	
Suwallia autumna	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia autumna					P	1	CN	
Suwallia dubia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia dubia						1	CN	
Suwallia dubia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia dubia					P	1	CN	
Suwallia forcipata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia forcipata						1	CN	
Suwallia forcipata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia forcipata					P	1	CN	
Suwallia lineosa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia lineosa						1	CN	
Suwallia lineosa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia lineosa					P	1	CN	
Suwallia pallidula	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia pallidula						1	CN	
Suwallia pallidula	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia pallidula					P	1	CN	
Suwallia shepardi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia shepardi						1	CN	
Suwallia shepardi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia shepardi					P	1	CN	
Suwallia sierra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia sierra						1	CN	
Suwallia sierra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia sierra					P	1	CN	
Suwallia starki	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia starki						1	CN	
Suwallia starki	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia starki					P	1	CN	
Suwallia sublimis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia sublimis						1	CN	
Suwallia sublimis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Suwallia	Suwallia sublimis					P	1	CN	
Sweltsa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa							1	CN	
Sweltsa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa						P	1	CN	
Sweltsa	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa							1	CN	
Sweltsa adamantea	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa adamantea						1	CN	
Sweltsa adamantea	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa adamantea					P	1	CN	
Sweltsa borealis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa borealis						1	CN	
Sweltsa borealis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa borealis					P	1	CN	
Sweltsa californica	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa californica						1	CN	
Sweltsa californica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa californica					P	1	CN	
Sweltsa coloradensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa coloradensis						1	CN	
Sweltsa coloradensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa coloradensis					P	1	CN	
Sweltsa continua	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa continua						1	CN	
Sweltsa continua	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa continua					P	1	CN	
Sweltsa exquisita	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa exquisita						1	CN	
Sweltsa exquisita	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa exquisita					P	1	CN	
Sweltsa fidelis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa fidelis						1	CN	
Sweltsa fidelis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa fidelis					P	1	CN	
Sweltsa lamba	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa lamba						1	CN	
Sweltsa lamba	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa lamba					P	1	CN	
Sweltsa occidens	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa occidens						1	CN	
Sweltsa occidens	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa occidens					P	1	CN	
Sweltsa oregonensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa oregonensis						1	CN	
Sweltsa oregonensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa oregonensis					P	1	CN	
Sweltsa pacifica	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa pacifica						1	CN	
Sweltsa pacifica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa pacifica					P	1	CN	
Sweltsa pisteri	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa pisteri						1	CN	
Sweltsa pisteri	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa pisteri					P	1	CN	
Sweltsa resima	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa resima						1	CN	
Sweltsa resima	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa resima					P	1	CN	
Sweltsa revelstoka	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa revelstoka						1	CN	
Sweltsa revelstoka	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa revelstoka					P	1	CN	
Sweltsa salix	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa salix						1	CN	
Sweltsa salix	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa salix					P	1	CN	
Sweltsa tamalpa	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa tamalpa						1	CN	
Sweltsa tamalpa	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa tamalpa					P	1	CN	
Sweltsa townesi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa townesi						1	CN	
Sweltsa townesi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa townesi					P	1	CN	
Sweltsa umbonata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa umbonata						1	CN	
Sweltsa umbonata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa umbonata					P	1	CN	
Sweltsa yurok	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa yurok						1	CN	
Sweltsa yurok	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Chloroperlidae			Sweltsa	Sweltsa yurok					P	1	CN	
Syllis	U	Benthic macroinvertebrates	Annelida			Polychaeta			Phyllodocida	Nereidiformia		Syllidae			Syllis									
Syllis (Ehlersia)	U	Benthic macroinvertebrates	Annelida			Polychaeta			Phyllodocida	Nereidiformia		Syllidae			Syllis (Ehlersia)									
Syllis (Typosyllis)	U	Benthic macroinvertebrates	Annelida			Polychaeta			Phyllodocida	Nereidiformia		Syllidae			Syllis (Typosyllis)									
Syllis nipponica	U	Benthic macroinvertebrates	Annelida			Polychaeta			Phyllodocida	Nereidiformia		Syllidae			Syllis (Typosyllis)	Syllis nipponica								
Symbiocladius	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Symbiocladius						PA	6	CN	
Symbiocladius	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Symbiocladius						PA	6	CN	
Symbiocladius equitans	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Symbiocladius	Symbiocladius equitans							CN	
Symbiocladius equitans	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Symbiocladius	Symbiocladius equitans					PA	6	CN	
Symbiocladius equitans	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Symbiocladius	Symbiocladius equitans					PA	6	CN	
Sympetrum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum						P	9	SP	
Sympetrum corruptum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum corruptum					P	9	SP	
Sympetrum costiferum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum costiferum					P	9	SP	
Sympetrum danae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum danae					P	9	SP	
Sympetrum illotum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum illotum					P	9	SP	
Sympetrum illotum	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum illotum					P	9	SP	
Sympetrum internum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum internum					P	9	SP	
Sympetrum madidum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum madidum					P	9	SP	
Sympetrum obtrusum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum obtrusum					P	9	SP	
Sympetrum occidentale	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum occidentale					P	9	SP	
Sympetrum pallipes	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum pallipes					P	9	SP	
Sympetrum signiferum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum signiferum					P	9	SP	
Sympetrum vicinum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Odonata			Libellulidae			Sympetrum	Sympetrum vicinum					P	9	SP	
Sympotthastia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Diamesinae	Diamesini	Sympotthastia						CG	2	SP	
Sympotthastia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Diamesinae	Diamesini	Sympotthastia						CG	2	SP	
Sympotthastia diastena	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Diamesinae	Diamesini	Sympotthastia	Sympotthastia diastena							SP	
Sympotthastia diastena	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Diamesinae	Diamesini	Sympotthastia	Sympotthastia diastena					CG	2	SP	
Sympotthastia diastena	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Diamesinae	Diamesini	Sympotthastia	Sympotthastia diastena					CG	2	SP	
Synaptotanais notabilis	U	Benthic macroinvertebrates	Arthropoda			Malacostraca			Tanaidomorpha			Tanaidae			Synaptotanais	Synaptotanais notabilis								
Syncaris	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Atyidae			Syncaris									
Syncaris pacifica	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Atyidae			Syncaris	Syncaris pacifica								
Syncaris pasadenae	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Decapoda			Atyidae			Syncaris	Syncaris pasadenae								
Synendotendipes	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Chironomini	Synendotendipes						CG	6	BU	
Synendotendipes	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Chironomini	Synendotendipes						CG	6	BU	
Synendotendipes luski	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Chironomini	Synendotendipes	Synendotendipes luski							BU	
Synendotendipes luski	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Chironomini	Synendotendipes	Synendotendipes luski					CG	6	BU	
Synendotendipes luski	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Chironominae	Chironomini	Synendotendipes	Synendotendipes luski					CG	6	BU	
Synorthocladius	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Synorthocladius						CG	2	BU	
Synorthocladius	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Synorthocladius						CG	2	BU	
Synorthocladius semivirens	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Synorthocladius	Synorthocladius semivirens							BU	
Synorthocladius semivirens	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Synorthocladius	Synorthocladius semivirens					CG	2	BU	
Synorthocladius semivirens	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Synorthocladius	Synorthocladius semivirens					CG	2	BU	
Synurella	X	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca			Amphipoda			Crangonyctidae			Synurella						CG	4		
Syrphidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Syrphidae									CG	10	BU	
Syrphidae	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Syrphidae									CG	10	BU	
Syrphidae	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Syrphidae									CG	10	BU	
Tabanidae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae									P	8	SP	
Tabanidae	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae									P	8	SP	
Tabanus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae			Tabanus			Tabanus/ Atylotus			P	5	SP	
Tabanus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae			Tabanus			Tabanus/ Atylotus			P	5	SP	
Tabanus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae			Tabanus			Tabanus/ Atylotus			P	5	SP	
Tabanus/ Atylotus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae						Tabanus/ Atylotus			P	5	SP	
Tabanus/ Atylotus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae						Tabanus/ Atylotus			P	5	SP	
Tabanus/ Atylotus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tabanidae						Tabanus/ Atylotus			P	5	SP	
Taenionema	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema							2	SP	
Taenionema	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema						OM	2	SP	
Taenionema	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema							2	SP	
Taenionema californicum	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema californicum						2	SP	
Taenionema californicum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema californicum					OM	2	SP	
Taenionema grinnelli	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema grinnelli						2	SP	
Taenionema grinnelli	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema grinnelli					OM	2	SP	
Taenionema jacobii	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jacobii						2	SP	
Taenionema jacobii	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jacobii					OM	2	SP	
Taenionema jeanae	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jeanae						2	SP	
Taenionema jeanae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jeanae					OM	2	SP	
Taenionema jewetti	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jewetti						2	SP	
Taenionema jewetti	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Plecoptera			Taeniopterygidae			Taenionema	Taenionema jewetti					OM	2	SP	
