StationID_Master	CanonicalStationID	WaterbodyName	WaterbodyType	FinalLatitude	FinalLongitude	Coastal	CARefSite_2017	GIS_County	GIS_State	GIS_EcoL3Code	GIS_EcoL3Name	COMID_NHD2	COMID_NHD2_Notes	StationComment
801HHR037	801HHR037	Huntington Harbour 37	Bay(s) & Harbors	33.71	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359122		
801HHR038	801HHR038	Huntington Harbour 38	Bay(s) & Harbors	33.71	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR039	801HHR039	Huntington Harbour 39	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR041	801HHR041	Huntington Harbour 41	Bay(s) & Harbors	33.71	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359312		
801HHR042	801HHR042	Huntington Harbour 42	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359298		
801HHR043	801HHR043	Huntington Harbour 43	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR044	801HHR044	Huntington Harbour 44	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR046	801HHR046	Huntington Harbour 46	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359308		
801HHR047	801HHR047	Huntington Harbour 47	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359302		
801HHR049	801HHR049	Huntington Harbour 49	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359302		
801HHR050	801HHR050	Huntington Harbour 50	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359112		
801HHR051	801HHR051	Huntington Harbour 51	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359304		
801HHR052	801HHR052	Huntington Harbour 52	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR053	801HHR053	Huntington Harbour 53	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359116		
801HHR054	801HHR054	Huntington Harbour 54	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR055	801HHR055	Huntington Harbour 55	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359300		
801HHR056	801HHR056	Huntington Harbour 56	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR057	801HHR057	Huntington Harbour 57	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR058	801HHR058	Huntington Harbour 58	Bay(s) & Harbors	33.71	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359118		
801HHR059	801HHR059	Huntington Harbour 59	Bay(s) & Harbors	33.71	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR060	801HHR060	Huntington Harbour 60	Bay(s) & Harbors	33.72	-118.05	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR062	801HHR062	Huntington Harbour 62	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359324		
801HHR063	801HHR063	Huntington Harbour 63	Bay(s) & Harbors	33.71	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359120		
801HHR064	801HHR064	Huntington Harbor 64	Bay(s) & Harbors	33.71	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359352		
801HHR065	801HHR065	Huntington Harbour 65	Bay(s) & Harbors	33.71	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359122		
801HHR066	801HHR066	Huntington Harbour 66	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359116		
801HHR068	801HHR068	Huntington Harbour 68	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359302		
801HHR069	801HHR069	Huntington Harbour 69	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359316		
801HHR070	801HHR070	Huntington Harbour 70	Bay(s) & Harbors	33.72	-118.07	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359300		
801HHR071	801HHR071	Huntington Harbour 71	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359316		
801HHR072	801HHR072	Huntington Harbour 72	Bay(s) & Harbors	33.72	-118.06	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359308		
801IRWD05	801IRWD05	IRWD San Joaquin Pond 5	Wetlands	33.66	-117.84	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355434		
801IRWDSJ	801IRWDSJ	Michelson Marsh	Wetlands	33.66	-117.83	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355464		
801ITR000	801ITR000	Irvine Turtle Ridge	"Lake, Reservoir"	33.63	-117.82	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355538		
801LAG001	801LAG001	Laguna Lake 1 - transect 1	"Lake, Reservoir"	33.61	-117.75	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355562		
801LAG002	801LAG002	Laguna Lake 1 - transect 2	"Lake, Reservoir"	33.61	-117.75	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355562		
801LAG003	801LAG003	Laguna Lake 1 - transect 3	"Lake, Reservoir"	33.61	-117.75	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355586		
801LAG004	801LAG004	Laguna Lake 1 - transect 4	"Lake, Reservoir"	33.61	-117.75	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355562		
801MIC042	SMCR8_042	Mill Creek Random Olsen Site 042	Rivers/Streams	33.94	-117.61	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22563070		
801PCL162	801PCL162	Lee Lake/Corona Lake	"Lake, Reservoir"	33.74	-117.44	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563342		
801PCW048	801PCW048	San Timoteo Wash Random Olsen Site 048	Rivers/Streams	33.71	-117.78	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355328		
801PCW171	801PCW171	Peters Canyon Wash Random Olsen Site 171	Rivers/Streams	33.72	-117.77	0	0	Orange	California	85	Southern California/Northern Baja Coast	20357190		
801PEL155	801PEL155	Lake Evans	"Lake, Reservoir"	33.99	-117.37	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563344		
801PFB019	801PFB019	Prado Flood Control Basin Random Olsen Site 019	Rivers/Streams	33.91	-117.61	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563092		
801PLC469	SMCR8_469	Plunge Creek Random Olsen Site 469	Rivers/Streams	34.11	-117.14	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22555902		
801PPP187	801PPP187	Prado Lake	"Lake, Reservoir"	33.94	-117.65	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22563366		
801PRICHN	801PRICHN	Prado Recreation Inc	Unknown/Questionable	33.93	-117.65	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22563364		
801PSR210	801PSR210	Irvine Lake	"Lake, Reservoir"	33.76	-117.71	0	0	Orange	California	85	Southern California/Northern Baja Coast	22563432		
801RB8197	SMCR8_197	Chino Creek Random Olsen Site 197	Rivers/Streams	33.98	-117.7	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22560464		
801RB8262	801RB8262	Temescal Wash Random Olsen Site 262	Rivers/Streams	33.89	-117.57	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560716		
801RB8312	SMCR8_312	Santa Ana River Random Olsen Site 312	Rivers/Streams	33.95	-117.53	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563044		
801RB8327	801RB8327	Cajon Wash Random Olsen Site 327		34.23	-117.42	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22558038		
801RB8356	801RB8356	Santa Ana River Random Olsen Site 356	Rivers/Streams	33.93	-117.58	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563072		
801RB8361	801RB8361	Middle Santa Ana River Random Olsen Site 361	Rivers/Streams	33.96	-117.43	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070238		
801RB8396	801RB8396	Cajon Wash Random Olsen Site 396		34.23	-117.43	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22558036		
801RB8494	SMCR8_494	Santa Ana River Random Olsen Site 494	Rivers/Streams	33.96	-117.47	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560480		
801RB8533	SMCR8_533	Mill Creek Random Olsen Site 533	Rivers/Streams	34.08	-117.04	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	948070530		
801RB8549	801RB8549	Unknown Channel Random Olsen Site 549	Rivers/Streams	33.65	-117.88	1	0	Orange	California	85	Southern California/Northern Baja Coast	20355468		
801RB8559	SMCR8_559	San Timoteo Wash Random Olsen Site 559		34.03	-117.21	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557960		
801RB8566	SMCR8_566	Cucamonga Creek Random Olsen Site 566	Rivers/Streams	33.99	-117.59	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22563070		
801RB8572	801RB8572	Middle Santa Ana River Random Olsen Site 572	Rivers/Streams	34.06	-117.29	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557960		
801RB8594	SMCR8_594	Santa Ana River Random Olsen Site 594	Rivers/Streams	33.94	-117.55	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563072		
801RB8613	801RB8613	San Timoteo Wash Random Olsen Site 613	Rivers/Streams	33.98	-117.12	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560388		
801RB8633	801RB8633	Coyote Creek Random Olsen Site 633	Rivers/Streams	33.87	-118.01	0	0	Orange	California	85	Southern California/Northern Baja Coast	22524969		
801S01805	SMC01805	San Timeteo SMC Site 01805	Rivers/Streams	33.98	-117.14	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560368		
801S04078	SMC04078	Chino Creek Random SMC Site 04078	Rivers/Streams	33.99	-117.72	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22560356		
801S04471	SMC04471	Plunge Creek Random SMC Site 04471	Rivers/Streams	34.11	-117.14	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22555900		
801S07485	SMC07485	Cucamonga Creek Random SMC Site 07485	Rivers/Streams	33.94	-117.61	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22563070		
801S08183	SMC08183	Warm Creek Random SMC Site 08183	Rivers/Streams	34.07	-117.3	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557922		
801S10259	801S10259	Serrano Creek Random SMC Site 10259	Rivers/Streams	33.64	-117.69	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355506		
801S16169	SMC16169	Silverado Creek Random SMC Site 16169	Rivers/Streams	33.74	-117.59	0	0	Orange	California	85	Southern California/Northern Baja Coast	22561262		
801S19286	SMC19286	Peters Canyon Wash Random SMC Site 19286	Rivers/Streams	33.71	-117.78	0	0	Orange	California	85	Southern California/Northern Baja Coast	20357190		
801S19399	801S19399	San Diego Creek Randon SMC Site 19399	Rivers/Streams	33.65	-117.76	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355458		
801S19486	801S19486	San Diego Creek Randon SMC Site 19486	Rivers/Streams	33.67	-117.82	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355412		
801SANT1x	801SANT1x	Santiago Canyon above education house	Rivers/Streams	33.7	-117.61	0	0	Orange	California	85	Southern California/Northern Baja Coast	22561360		
801SAR110	801SAR110	Santa Ana River Random Olsen Site 110	Rivers/Streams	33.96	-117.46	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563032		
801SAR151	801SAR151	Santa Ana River Random Olsen Site 151	Rivers/Streams	33.98	-117.39	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070241		
801SAR351	801SAR351	Santa Ana River Random Olsen Site 351	Rivers/Streams	33.96	-117.52	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070252		
801SARH60	801SARH60	Santa Ana River above Hwy 60	Rivers/Streams	34	-117.38	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070236		
801SARVRx	801SARVRx	Santa Ana River at Prado Basin Park Rd	Rivers/Streams	33.92	-117.59	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563072		
801SCASxx	801SCASxx	Silverado Creek Above Silverado	Rivers/Streams	33.74	-117.61	0	0	Orange	California	85	Southern California/Northern Baja Coast	22561262		
801SCLCRx	801SCLCRx	Silverado Creek Ladd Canyon Road	Rivers/Streams	33.74	-117.64	0	0	Orange	California	85	Southern California/Northern Baja Coast	22563224		
801SDC504	801SDC504	San Diego Creek Random Olsen Site 504	Rivers/Streams	33.65	-117.75	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355458		
801SDCALT	801SDCALT	San Diego Creek  at Alton Parkway	Rivers/Streams	33.68	-117.82	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355382		
801SDCEYL	801SDCEYL	San Diego Creek at East Yale Loop	Rivers/Streams	33.67	-117.78	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355428		
801SDCxxx	801SDCxxx	San Diego Creek at Campus	Rivers/Streams	33.65	-117.84	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355472		
801SGB017	801SGB017	San Gabriel Random Site 17	Rivers/Streams	33.87	-117.79	0	0	Orange	California	85	Southern California/Northern Baja Coast	22527377		
801STC532	801STC532	Santiago Creek Random Olsen Site 532	Rivers/Streams	33.78	-117.83	0	0	Orange	California	85	Southern California/Northern Baja Coast	22563210		
801STW085	SMCR8_085	San Timoteo Wash Random Olsen Site 085		34.04	-117.23	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557960		
801SUP063	801SUP063	Costa Mesa Channel	Rivers/Streams	33.62	-117.9	1	0	Orange	California	85	Southern California/Northern Baja Coast	20355544		
801SUP065	801SUP065	Peter's Canyon Wash @ Warner	Rivers/Streams	33.69	-117.81	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355372		
801SUP094	801SUP094	Westminster Channel @ Springdale	Rivers/Streams	33.73	-118.02	1	0	Orange	California	85	Southern California/Northern Baja Coast	20359266		
801TCCACC	801TCCACC	Telegraph Canyon ~2.6mi above Carbon Canyon	Rivers/Streams	33.91	-117.78	0	0	Orange	California	85	Southern California/Northern Baja Coast	22527361		
801TM0391	801TM0391	Lake Mathews	"Lake, Reservoir"	33.83	-117.42	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563320		
801WE0989	801WE0989	Santa Ana River ~ 1 mi. SW River Road	Rivers/Streams	33.91	-117.6	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560610		
801WE1032	801WE1032	Santa Ana River Trib. ~1mi E Sandy Lane	Rivers/Streams	33.96	-117.5	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563042		
801XXX305	801XXX305	Peters Canyon Wash Random Olsen Site 305	Rivers/Streams	33.7	-117.79	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355334		
802HEMTGC	802HEMTGC	Hemet Golf Course	Wetlands	33.75	-117.06	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22532932		
802LEL217	802LEL217	Lake Elsinore 217	"Lake, Reservoir"	33.63	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL218	802LEL218	Lake Elsinore 218	"Lake, Reservoir"	33.64	-117.34	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070483		
802LEL219	802LEL219	Lake Elsinore 219	"Lake, Reservoir"	33.66	-117.37	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070482		
802LEL220	802LEL220	Lake Elsinore 220	"Lake, Reservoir"	33.64	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL221	802LEL221	Lake Elsinore 221	"Lake, Reservoir"	33.64	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL222	802LEL222	Lake Elsinore 222	"Lake, Reservoir"	33.66	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070206		
802LEL223	802LEL223	Lake Elsinore 223	"Lake, Reservoir"	33.65	-117.35	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070482		
802LEL224	802LEL224	Lake Elsinore 224	"Lake, Reservoir"	33.66	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070207		
802LEL225	802LEL225	Lake Elsinore 225	"Lake, Reservoir"	33.64	-117.34	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070483		
802LEL226	802LEL226	Lake Elsinore 226	"Lake, Reservoir"	33.65	-117.35	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070483		
802LEL227	802LEL227	Lake Elsinore 227	"Lake, Reservoir"	33.66	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070207		
802LEL228	802LEL228	Lake Elsinore 228	"Lake, Reservoir"	33.67	-117.35	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070482		
802LEL229	802LEL229	Lake Elsinore 229	"Lake, Reservoir"	33.66	-117.36	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070482		
802LEL230	802LEL230	Lake Elsinore 230	"Lake, Reservoir"	33.63	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL231	802LEL231	Lake Elsinore 231	"Lake, Reservoir"	33.65	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL232	802LEL232	Lake Elsinore 232	"Lake, Reservoir"	33.65	-117.34	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070482		
802LEL233	802LEL233	Lake Elsinore 233	"Lake, Reservoir"	33.64	-117.33	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22534734		
802LEL234	802LEL234	Lake Elsinore 234	"Lake, Reservoir"	33.65	-117.34	0	0	Riverside	California	85	Southern California/Northern Baja Coast	948070206		
802LEL235	802LEL235	Lake Elsinore 235	"Lake, Reservoir"	33.67	-117.37	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22532984		
