StationID_Master	BMISampleID	CollDate	BestID	SumOfResult_Value	Genus	Family	SpecCondTolVal
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Ambrysus	2.00	Ambrysus	Naucoridae	4
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Caloparyphus/ Euparyphus	4.00		Stratiomyidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Calopterygidae	7.00		Calopterygidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Chironominae	63.00		Chironomidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Hyalella	41.00	Hyalella	Hyalellidae	5
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Orthocladiinae	0.00		Chironomidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Progomphus	1.00	Progomphus	Gomphidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Simulium	3.00	Simulium	Simuliidae	4
SMC06653	SMC06653_BMI_RWB_7/1/2010_1	7/1/2010 0:00:00	Tanypodinae	48.00		Chironomidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_2	7/1/2010 0:00:00	Chironominae	56.00		Chironomidae	
SMC06653	SMC06653_BMI_RWB_7/1/2010_2	7/1/2010 0:00:00	Hyalella	1.00	Hyalella	Hyalellidae	5
SMC06653	SMC06653_BMI_RWB_7/1/2010_2	7/1/2010 0:00:00	Simulium	7.00	Simulium	Simuliidae	4
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Argia	6.00	Argia	Coenagrionidae	5
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Caloparyphus/ Euparyphus	18.00		Stratiomyidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Ceratopogon	1.00	Ceratopogon	Ceratopogonidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Chironominae	77.00		Chironomidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Culicidae	2.00		Culicidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Culicoides	8.00	Culicoides	Ceratopogonidae	5
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Dolichopodidae	0.00		Dolichopodidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Hyalella	77.00	Hyalella	Hyalellidae	5
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Orthocladiinae	75.00		Chironomidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Simulium	2.00	Simulium	Simuliidae	4
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Tanypodinae	33.00		Chironomidae	
SMC06714	SMC06714_BMI_RWB_6/6/2010_1	6/6/2010 0:00:00	Tipula	0.00	Tipula	Tipulidae	5
SMC06740	SMC06740_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Caloparyphus/ Euparyphus	48.00		Stratiomyidae	
SMC06740	SMC06740_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Chironominae	75.00		Chironomidae	
SMC06740	SMC06740_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Hyalella	93.00	Hyalella	Hyalellidae	5
SMC06740	SMC06740_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Tanypodinae	19.00		Chironomidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Aeshna/ Rhionaeshna	3.00		Aeshnidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Agapetus	1.00	Agapetus	Glossosomatidae	1
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Argia	2.00	Argia	Coenagrionidae	5
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Caloparyphus/ Euparyphus	1.00		Stratiomyidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Chironominae	20.00		Chironomidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Culicidae	1.00		Culicidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Epeorus	1.00	Epeorus	Heptageniidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Gumaga	5.00	Gumaga	Sericostomatidae	1
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Haliplus	1.00	Haliplus	Haliplidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Hemerodromia	5.00	Hemerodromia	Empididae	4
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Maruina	1.00	Maruina	Psychodidae	3
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Orthocladiinae	1.00		Chironomidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Rhyacophila	1.00	Rhyacophila	Rhyacophilidae	
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Stictotarsus	1.00	Stictotarsus	Dytiscidae	2
SMC06794	SMC06794_BMI_RWB_7/18/2012_1	7/18/2012 0:00:00	Tanypodinae	4.00		Chironomidae	
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Chironominae	17.00		Chironomidae	
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Hyalella	95.00	Hyalella	Hyalellidae	5
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Ischnura	1.00	Ischnura	Coenagrionidae	
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Orthocladiinae	9.00		Chironomidae	
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Simulium	1.00	Simulium	Simuliidae	4
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Tanypodinae	8.00		Chironomidae	
SMC06918	SMC06918_BMI_RWB_7/16/2012_1	7/16/2012 0:00:00	Tipula	2.00	Tipula	Tipulidae	5
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Aeshna	1.00	Aeshna	Aeshnidae	
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Argia	14.00	Argia	Coenagrionidae	5
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Baetis	8.00	Baetis	Baetidae	4
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Callibaetis	4.00	Callibaetis	Baetidae	4
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Caloparyphus/ Euparyphus	1.00		Stratiomyidae	
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Chironominae	33.00		Chironomidae	
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Hydropsyche	1.00	Hydropsyche	Hydropsychidae	3
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Hydroptila	6.00	Hydroptila	Hydroptilidae	4
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Meringodixa	3.00	Meringodixa	Dixidae	2
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Orthocladiinae	18.00		Chironomidae	
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Peltodytes	5.00	Peltodytes	Haliplidae	4
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Tanypodinae	10.00		Chironomidae	
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Tinodes	2.00	Tinodes	Psychomyiidae	2
SMC06926	SMC06926_BMI_RWB_7/1/2009_1	7/1/2009 0:00:00	Tipula	7.00	Tipula	Tipulidae	5
SMC07085	SMC07085_BMI_RWB_6/21/2011_1	6/21/2011 0:00:00	Caloparyphus/ Euparyphus	19.00		Stratiomyidae	
SMC07085	SMC07085_BMI_RWB_6/21/2011_1	6/21/2011 0:00:00	Chironominae	13.00		Chironomidae	
SMC07085	SMC07085_BMI_RWB_6/21/2011_1	6/21/2011 0:00:00	Hyalella	176.00	Hyalella	Hyalellidae	5
SMC07085	SMC07085_BMI_RWB_6/21/2011_1	6/21/2011 0:00:00	Orthocladiinae	3.00		Chironomidae	
SMC07085	SMC07085_BMI_RWB_6/21/2011_1	6/21/2011 0:00:00	Tanypodinae	2.00		Chironomidae	
SMC07126	SMC07126_BMI_RWB_7/12/2012_1	7/12/2012 0:00:00	Chironominae	0.00		Chironomidae	
SMC07126	SMC07126_BMI_RWB_7/12/2012_1	7/12/2012 0:00:00	Hyalella	275.00	Hyalella	Hyalellidae	5
SMC07126	SMC07126_BMI_RWB_7/12/2012_1	7/12/2012 0:00:00	Tanypodinae	1.00		Chironomidae	
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Chironominae	194.00		Chironomidae	
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Culicoides	4.00	Culicoides	Ceratopogonidae	5
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Hyalella	59.00	Hyalella	Hyalellidae	5
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Orthocladiinae	64.00		Chironomidae	
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Petrophila	7.00	Petrophila	Pyralidae	
SMC07485	SMC07485_BMI_RWB_MCM_6/4/2013_1	6/4/2013 0:00:00	Tanypodinae	16.00		Chironomidae	
SMC07828	SMC07828_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
SMC07828	SMC07828_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Chironominae	78.00		Chironomidae	
SMC07828	SMC07828_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Hyalella	5.00	Hyalella	Hyalellidae	5
SMC07828	SMC07828_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Orthocladiinae	0.00		Chironomidae	
SMC07828	SMC07828_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Petrophila	1.00	Petrophila	Pyralidae	
SMC08068	SMC08068_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Chironominae	13.00		Chironomidae	
SMC08068	SMC08068_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
SMC08068	SMC08068_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Hyalella	183.00	Hyalella	Hyalellidae	5
SMC08068	SMC08068_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Orthocladiinae	4.00		Chironomidae	
SMC08068	SMC08068_BMI_RWB_6/10/2013_1	6/10/2013 0:00:00	Tanypodinae	2.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Caloparyphus/ Euparyphus	0.00		Stratiomyidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Chironominae	10.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Hyalella	21.00	Hyalella	Hyalellidae	5
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Orthocladiinae	9.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Simulium	94.00	Simulium	Simuliidae	4
SMC08089	SMC08089_BMI_RWB_5/20/2010_1	5/20/2010 0:00:00	Tanypodinae	23.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Caloparyphus/ Euparyphus	1.00		Stratiomyidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Chironominae	9.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Hyalella	15.00	Hyalella	Hyalellidae	5
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Orthocladiinae	10.00		Chironomidae	
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Simulium	114.00	Simulium	Simuliidae	4
SMC08089	SMC08089_BMI_RWB_5/20/2010_2	5/20/2010 0:00:00	Tanypodinae	7.00		Chironomidae	
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Anax	0.00	Anax	Aeshnidae	
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Chironominae	52.00		Chironomidae	
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Cordulegaster	1.00	Cordulegaster	Cordulegastridae	
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Dasyhelea	0.00	Dasyhelea	Ceratopogonidae	6
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Hyalella	250.00	Hyalella	Hyalellidae	5
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Orthocladiinae	4.00		Chironomidae	
SMC08094	SMC08094_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Tanypodinae	16.00		Chironomidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Agabus	0.00	Agabus	Dytiscidae	3
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Chironominae	31.00		Chironomidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Culicidae	1.00		Culicidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Hyalella	29.00	Hyalella	Hyalellidae	5
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Ischnura	0.00	Ischnura	Coenagrionidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Orthocladiinae	8.00		Chironomidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Simulium	21.00	Simulium	Simuliidae	4
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Tanypodinae	7.00		Chironomidae	
SMC08150	SMC08150_BMI_RWB_6/3/2010_1	6/3/2010 0:00:00	Tipula	0.00	Tipula	Tipulidae	5
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Archilestes	26.00	Archilestes	Lestidae	2
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Chironominae	19.00		Chironomidae	
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Orthocladiinae	2.00		Chironomidae	
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Peltodytes	22.00	Peltodytes	Haliplidae	4
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Tanypodinae	7.00		Chironomidae	
SMC08157	SMC08157_BMI_RWB_6/22/2011_1	6/22/2011 0:00:00	Wormaldia	1.00	Wormaldia	Philopotamidae	1
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Chironominae	53.00		Chironomidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Culicidae	1.00		Culicidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Hyalella	1.00	Hyalella	Hyalellidae	5
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Hydroporus	0.00	Hydroporus	Dytiscidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Orthocladiinae	294.00		Chironomidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Petrophila	2.00	Petrophila	Pyralidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Psychoda	0.00	Psychoda	Psychodidae	
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Simulium	1.00	Simulium	Simuliidae	4
SMC08183	SMC08183_BMI_RWB_6/3/2013_1	6/3/2013 0:00:00	Tanypodinae	5.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Ameletus	1.00	Ameletus	Ameletidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Caloparyphus/ Euparyphus	8.00		Stratiomyidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Chironominae	203.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Hyalella	10.00	Hyalella	Hyalellidae	5
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Ordobrevia	4.00	Ordobrevia	Elmidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Orthocladiinae	17.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Oxyethira	4.00	Oxyethira	Hydroptilidae	4
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Simulium	1.00	Simulium	Simuliidae	4
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Tanypodinae	26.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/20/2012_1	6/20/2012 0:00:00	Tinodes	11.00	Tinodes	Psychomyiidae	2
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Chironominae	74.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Dixa	2.00	Dixa	Dixidae	4
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Hyalella	70.00	Hyalella	Hyalellidae	5
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Microcylloepus	3.00	Microcylloepus	Elmidae	4
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Orthocladiinae	72.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Oxyethira	5.00	Oxyethira	Hydroptilidae	4
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Simulium	31.00	Simulium	Simuliidae	4
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Tanypodinae	15.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Tinodes	1.00	Tinodes	Psychomyiidae	2
SMC08335	SMC08335_BMI_RWB_6/24/2013_1	6/24/2013 0:00:00	Tipula	1.00	Tipula	Tipulidae	5
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Chironominae	78.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Hyalella	3.00	Hyalella	Hyalellidae	5
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Microcylloepus	3.00	Microcylloepus	Elmidae	4
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Orthocladiinae	33.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Simulium	58.00	Simulium	Simuliidae	4
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Tanypodinae	7.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/6/2011_1	7/6/2011 0:00:00	Tinodes	1.00	Tinodes	Psychomyiidae	2
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Anax	3.00	Anax	Aeshnidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Caloparyphus/ Euparyphus	16.00		Stratiomyidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Calopterygidae	1.00		Calopterygidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Chironominae	99.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Dixella	0.00	Dixella	Dixidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Forcipomyia	4.00	Forcipomyia	Ceratopogonidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Hyalella	86.00	Hyalella	Hyalellidae	5
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Ordobrevia	1.00	Ordobrevia	Elmidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Orthocladiinae	7.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Sialis	0.00	Sialis	Sialidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Simulium	4.00	Simulium	Simuliidae	4
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Tanypodinae	13.00		Chironomidae	
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Tinodes	1.00	Tinodes	Psychomyiidae	2
SMC08335	SMC08335_BMI_RWB_7/7/2010_1	7/7/2010 0:00:00	Tipula	1.00	Tipula	Tipulidae	5
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Caloparyphus/ Euparyphus	0.00		Stratiomyidae	
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Chironominae	28.00		Chironomidae	
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Dolichopodidae	1.00		Dolichopodidae	
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Hyalella	238.00	Hyalella	Hyalellidae	5
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Orthocladiinae	1.00		Chironomidae	
SMC08414	SMC08414_BMI_RWB_6/28/2012_1	6/28/2012 0:00:00	Tanypodinae	10.00		Chironomidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Chironominae	37.00		Chironomidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Culicidae	3.00		Culicidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Hyalella	271.00	Hyalella	Hyalellidae	5
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Ormosia	0.00	Ormosia	Tipulidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Orthocladiinae	4.00		Chironomidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Tanypodinae	12.00		Chironomidae	
SMC08426	SMC08426_BMI_RWB_6/8/2010_1	6/8/2010 0:00:00	Tipula	1.00	Tipula	Tipulidae	5
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Chironominae	53.00		Chironomidae	
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Dolichopodidae	1.00		Dolichopodidae	
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Enallagma	1.00	Enallagma	Coenagrionidae	
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Hyalella	6.00	Hyalella	Hyalellidae	5
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Orthocladiinae	86.00		Chironomidae	
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Sanfilippodytes	1.00	Sanfilippodytes	Dytiscidae	2
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Simulium	114.00	Simulium	Simuliidae	4
SMC08540	SMC08540_BMI_RWB_6/23/2011_1	6/23/2011 0:00:00	Tanypodinae	7.00		Chironomidae	
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Chironominae	137.00		Chironomidae	
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Hemerodromia	0.00	Hemerodromia	Empididae	4
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Hyalella	36.00	Hyalella	Hyalellidae	5
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Orthocladiinae	26.00		Chironomidae	
SMC08660	SMC08660_BMI_RWB_6/6/2013_1	6/6/2013 0:00:00	Tanypodinae	3.00		Chironomidae	
SMC08766	SMC08766_BMI_RWB_5/26/2009_1	5/26/2009 0:00:00	Fallceon	93.00	Fallceon	Baetidae	4
