FEATUREID	AreaSqKM	P_High	P_Mod	P_VeryHigh	P_TotalFire
22555668	0.0117	NA	NA	70.66128281	70.66128281
22555670	0.0549	NA	NA	99.99997394	99.99997394
22555676	0.135	NA	NA	100.0000252	100.0000252
22555678	0.4878	0.084404593	21.84954724	70.95566064	92.88961247
22555680	0.009	NA	NA	51.65898546	51.65898546
22555684	3.9204	NA	NA	15.47046289	15.47046289
22555694	0.0225	NA	NA	99.99993039	99.99993039
22555696	0.0171	NA	NA	99.99993744	99.99993744
22555700	0.0693	NA	NA	1.414744069	1.414744069
22555702	0.0396	NA	NA	100.0000412	100.0000412
22555704	0.0027	NA	NA	100.00003	100.00003
22555706	1.6641	NA	NA	4.794693994	4.794693994
22555712	1.4679	NA	NA	0.031228103	0.031228103
22555720	0.0153	NA	NA	100.0000401	100.0000401
22555722	0.2547	NA	NA	96.22882446	96.22882446
22555724	1.9116	NA	NA	9.62516072	9.62516072
22555726	0.0288	NA	NA	100.0000021	100.0000021
22555728	0.0171	NA	NA	99.9999149	99.9999149
22555732	0.3204	NA	NA	100.0000015	100.0000015
22555734	0.0513	NA	NA	100.0000028	100.0000028
22555740	1.1214	NA	12.02590209	68.82479788	80.85069997
22555742	0.0216	NA	NA	93.23513129	93.23513129
22555744	0.8793	2.543457973	1.995347302	40.85520929	45.39401457
22555746	0.1953	NA	91.54980673	8.450218287	100.000025
22555750	0.0378	NA	NA	10.38837419	10.38837419
22555760	5.2911	NA	NA	22.32046457	22.32046457
22555762	0.2808	NA	NA	8.445811302	8.445811302
22555768	0.1953	NA	NA	31.59177599	31.59177599
22555792	0.6876	3.469978283	NA	50.32146078	53.79143907
22555818	1.3293	NA	NA	14.01829363	14.01829363
22555822	2.1501	NA	NA	12.72462296	12.72462296
22555840	4.8717	0.002389174	NA	0.10563597	0.108025144
22555848	0.693	NA	NA	3.662403664	3.662403664
22555858	7.2396	NA	0.579779657	0.470267677	1.050047334
22555862	0.9828	NA	NA	40.97831343	40.97831343
22555864	1.8072	NA	NA	0.186083833	0.186083833
22555878	7.3926	NA	NA	0.316080884	0.316080884
22555880	0.2502	NA	NA	28.56955072	28.56955072
22555886	0.0279	NA	NA	32.0668325	32.0668325
22555904	5.652	NA	NA	1.554440397	1.554440397
22555914	4.4667	NA	NA	8.932219933	8.932219933
22555922	5.3073	NA	NA	6.84933142	6.84933142
22555942	0.0693	NA	4.568217004	52.5682795	57.1364965
22555976	1.0368	NA	NA	2.828749396	2.828749396
22555978	2.9322	NA	NA	24.28180439	24.28180439
22555984	0.9315	NA	NA	30.35428195	30.35428195
22555994	4.1796	NA	NA	0.081717566	0.081717566
22556002	0.6741	NA	NA	24.38729123	24.38729123
22556014	7.5348	NA	NA	1.390075402	1.390075402
22556024	5.9364	NA	NA	3.997307826	3.997307826
22556044	0.0549	1.45119186	12.38172716	NA	13.83291902
22556048	0.0225	0.089887075	31.74017371	NA	31.83006079
22556050	0.0288	11.25899765	NA	NA	11.25899765
22556054	0.018	2.571519894	NA	NA	2.571519894
22556062	0.0495	55.75204263	20.3506275	NA	76.10267013
22556072	0.0144	23.3325502	11.17502634	NA	34.50757654
22556080	0.0243	23.27112901	46.91027191	NA	70.18140092
22556090	2.5155	NA	NA	39.33607571	39.33607571
22556098	0.081	34.14534571	NA	NA	34.14534571
22556112	1.5687	13.1978871	15.71045828	NA	28.90834538
22556120	1.8477	48.08798916	11.65744738	NA	59.74543654
22556128	0.3159	6.357975986	2.071445547	NA	8.429421533
22556132	0.162	39.76093344	21.1536865	NA	60.91461994
22556144	1.08	11.02169336	33.56813915	NA	44.58983252
22556146	2.2167	2.038552831	0.38774546	NA	2.426298291
22556154	60.3216	NA	NA	0.172249629	0.172249629
22556158	0.3546	13.16358534	24.29749959	NA	37.46108493
22556178	3.8448	NA	NA	7.59376945	7.59376945
22556180	1.2195	NA	NA	10.22210386	10.22210386
22556184	4.9266	NA	NA	41.45857153	41.45857153
22556192	4.6404	NA	NA	16.53079882	16.53079882
22556194	2.2383	NA	NA	20.09940061	20.09940061
22556196	28.1457	NA	NA	0.022444876	0.022444876
22556204	0.3825	NA	NA	22.86953713	22.86953713
22556208	1.0818	NA	NA	15.14588555	15.14588555
22556210	0.4131	51.72643341	NA	0.885542525	52.61197593
22556230	1.5606	NA	NA	39.3720773	39.3720773
22556232	1.2447	NA	NA	61.4394621	61.4394621
22556238	2.3985	1.220978876	NA	0.096341542	1.317320418
22556246	0.1206	NA	NA	49.50100662	49.50100662
22556248	1.7208	NA	NA	9.235163501	9.235163501
22556250	1.6128	NA	NA	71.27240575	71.27240575
22556268	1.2951	NA	NA	0.232292103	0.232292103
22556270	2.2302	NA	NA	57.44356374	57.44356374
22556274	22.4523	NA	NA	0.001502683	0.001502683
22556280	0.4797	NA	NA	16.27553517	16.27553517
22556282	1.1079	NA	NA	2.040075219	2.040075219
22556286	3.1509	0.225186439	NA	11.3209485	11.54613494
22556328	5.4396	11.6643613	NA	1.183819831	12.84818114
22556332	15.7563	NA	NA	2.404533215	2.404533215
22556350	0.6147	NA	NA	0.190196857	0.190196857
22556358	0.1422	NA	14.49995687	5.301519308	19.80147618
22556360	0.2151	NA	27.67392843	30.98930897	58.6632374
22556364	1.3086	NA	NA	80.66058213	80.66058213
22556366	1.575	NA	2.294250752	0.209560232	2.503810984
22556370	0.3924	NA	23.8102227	16.1290066	39.9392293
22556374	7.443	0.125781103	1.79045707	27.23337491	29.14961309
22556376	17.1036	NA	NA	0.564923754	0.564923754
22556378	1.1547	2.062936122	22.5308331	24.35847528	48.95224451
22556382	74.7063	0.659424157	NA	1.92321047	2.582634627
22556386	4.2003	36.30843312	5.465962657	12.17857853	53.95297431
22556392	2.3958	45.5729067	0.486826986	NA	46.05973369
22556394	43.4394	5.531264359	1.421316524	0.559745221	7.512326105
22556400	2.8602	NA	NA	79.86491315	79.86491315
22556402	1.4868	NA	NA	97.82618758	97.82618758
22556404	0.6264	NA	NA	83.45233157	83.45233157
22556406	1.0908	NA	NA	58.08891919	58.08891919
22556408	0.459	24.64042698	NA	56.28787798	80.92830496
22556410	0.8685	47.23762088	NA	3.490239587	50.72786047
22556414	0.6489	9.440929452	14.71202282	31.60484634	55.75779861
22556418	1.6434	0.124147552	16.30809684	83.56775375	99.99999814
22557724	6.2433	NA	NA	11.804345	11.804345
22557726	7.5024	NA	NA	12.5503528	12.5503528
22557728	1.197	NA	NA	16.38254137	16.38254137
22557730	2.9997	NA	NA	4.978495334	4.978495334
22557732	0.5814	NA	NA	38.67166523	38.67166523
22557736	3.2166	NA	NA	8.778360361	8.778360361
22557738	1.5237	NA	NA	1.305539474	1.305539474
22557740	4.2795	NA	NA	4.568859009	4.568859009
22557742	1.521	NA	NA	31.03791185	31.03791185
22557744	4.9428	NA	NA	25.21904243	25.21904243
22557746	1.2663	NA	NA	22.00265437	22.00265437
22557748	2.1096	NA	NA	18.06298079	18.06298079
22557754	0.3294	NA	NA	59.56625877	59.56625877
22557764	1.7874	NA	NA	0.000203603	0.000203603
22557768	1.3032	NA	NA	52.03711036	52.03711036
22557776	1.7793	NA	NA	1.924375926	1.924375926
22557780	5.9202	NA	NA	8.611296935	8.611296935
22557784	1.9881	NA	NA	56.08417854	56.08417854
22557786	6.1632	NA	NA	7.095658815	7.095658815
22557788	2.2662	NA	NA	33.79433556	33.79433556
22557794	0.9657	NA	NA	30.97714528	30.97714528
22557806	1.2357	NA	NA	0.144938458	0.144938458
22557812	1.0314	NA	NA	45.5780439	45.5780439
22557818	0.9189	NA	NA	65.39618787	65.39618787
22557822	1.0656	NA	NA	30.56551043	30.56551043
22557828	2.2248	NA	NA	48.34460546	48.34460546
22557830	1.359	NA	NA	66.20088328	66.20088328
22557832	3.2535	NA	NA	73.76080462	73.76080462
22557836	1.4643	NA	NA	66.45100818	66.45100818
22557838	1.8747	NA	NA	73.67387862	73.67387862
22557840	3.2805	NA	NA	52.60486232	52.60486232
22557842	0.0099	NA	65.23095698	34.76900658	99.99996356
22557848	9.3708	NA	NA	21.65319147	21.65319147
22557850	2.7315	NA	NA	47.88493723	47.88493723
22557868	2.0106	NA	NA	40.00182283	40.00182283
22557872	2.3751	NA	NA	12.60389592	12.60389592
22557878	0.7335	NA	NA	14.26772233	14.26772233
22557890	1.9926	NA	NA	0.67305689	0.67305689
22557892	1.044	NA	NA	0.009519394	0.009519394
22557898	1.1358	NA	NA	56.91723767	56.91723767
22557904	13.9248	NA	NA	10.06824524	10.06824524
22557906	7.8408	NA	NA	0.146519764	0.146519764
22557910	4.4451	NA	19.77995977	NA	19.77995977
22557918	1.9539	2.712352512	NA	15.41167231	18.12402482
22557924	22.5342	NA	NA	0.145126092	0.145126092
22557934	2.628	NA	NA	3.147124856	3.147124856
22557944	0.9774	5.044032188	NA	6.189356699	11.23338889
22557960	20.4408	NA	NA	1.557421357	1.557421357
22557972	10.8675	NA	NA	71.86480876	71.86480876
22557974	0.1377	NA	NA	79.32566994	79.32566994
22557998	12.9951	NA	NA	0.23931704	0.23931704
22558008	12.8439	NA	0.171468382	3.254644884	3.426113266
22558012	9.8649	NA	6.118211445	59.40449515	65.5227066
22558022	0.2151	NA	NA	52.35438819	52.35438819
22558024	0.0999	NA	NA	41.79954804	41.79954804
22558026	0.3204	NA	NA	0.230392439	0.230392439
22558028	0.279	NA	NA	21.87423398	21.87423398
22558034	3.9996	NA	NA	32.25541826	32.25541826
22558036	0.8892	NA	NA	67.01316409	67.01316409
22558038	2.5425	0.711981386	NA	88.4360719	89.14805328
22558040	0.1422	NA	29.16189723	62.06452172	91.22641894
22558042	0.0846	NA	NA	0.001003716	0.001003716
22558050	0.0243	NA	1.510997076	98.48900471	100.0000018
22558052	0.0027	NA	64.36744062	35.63247308	99.99991369
22558056	0.1575	NA	13.81969446	86.17804263	99.99773709
22558062	0.1593	NA	NA	29.56386238	29.56386238
22558090	1.5705	NA	NA	74.60796647	74.60796647
22558144	56.1834	NA	NA	0.049267589	0.049267589
22558150	18.5517	NA	NA	1.784665789	1.784665789
22558168	6.0372	0.027639598	NA	2.389288807	2.416928405
22558172	0.2061	NA	16.6004041	82.71313914	99.31354323
22558174	0.2727	NA	13.45602838	80.60380942	94.0598378
22558176	0.6192	NA	NA	7.816333433	7.816333433
22558178	0.8964	NA	0.078124352	29.22407153	29.30219588
22558198	0.5562	NA	NA	51.61828589	51.61828589
22558200	0.0243	NA	NA	24.43116284	24.43116284
22558206	0.0207	NA	0.055940771	99.94405333	99.9999941
22558240	0.2385	NA	25.14834764	0.040464708	25.18881235
22558242	0.4491	NA	4.677244275	43.82196486	48.49920913
22558244	1.5678	NA	18.84620983	49.55441197	68.4006218
22558256	0.0675	NA	NA	11.44287072	11.44287072
22558258	0.0891	NA	NA	89.89273585	89.89273585
22558260	0.2853	NA	NA	0.827113055	0.827113055
22558262	1.0782	NA	NA	79.33301382	79.33301382
22558276	0.3888	6.756576795	NA	NA	6.756576795
22558280	0.1368	NA	7.976532313	NA	7.976532313
22558282	2.9394	3.726172689	24.73515444	3.284824977	31.7461521
22558284	0.009	NA	49.78847519	50.21148554	99.99996074
22558576	4.0887	NA	0.0263167	17.49597684	17.52229354
22558578	17.3151	NA	NA	0.524785223	0.524785223
22558580	3.4398	NA	NA	19.91941487	19.91941487
22558582	1.7253	NA	NA	27.31612086	27.31612086
22558584	1.8045	NA	NA	5.840539684	5.840539684
22558586	2.3103	0.804061663	0.768618081	38.10683328	39.67951302
22558588	0.3771	NA	0.001238279	67.03202324	67.03326152
22558590	2.061	NA	0.037117201	25.82510834	25.86222555
22558592	2.1771	NA	0.00131768	30.83668734	30.83800502
22558594	0.216	31.69297222	0.769486415	67.53755061	100.0000092
22558596	2.5749	NA	0.000514297	71.23510794	71.23562224
22558598	1.6839	NA	NA	2.634240685	2.634240685
22558600	5.1813	11.98407773	7.826034132	63.79711197	83.60722383
22558602	1.5147	NA	0.008075217	NA	0.008075217
22558604	1.8801	NA	NA	8.260925058	8.260925058
22558606	0.8235	0.106326139	NA	83.71750474	83.82383088
22558608	0.1431	NA	NA	99.99997703	99.99997703
22558610	1.746	NA	NA	0.30526597	0.30526597
22558614	2.5479	NA	NA	0.39811161	0.39811161
22558616	1.1583	NA	NA	60.40506117	60.40506117
22558618	1.9548	NA	0.029456435	91.40098165	91.43043809
22558620	0.0918	NA	NA	46.37089073	46.37089073
22558622	0.0054	NA	NA	99.99992794	99.99992794
22558624	0.0531	NA	NA	99.9999616	99.9999616
22558626	1.8729	1.530078335	0.024649713	98.44527065	99.9999987
22558632	7.6212	NA	NA	1.825497692	1.825497692
22558634	0.6003	NA	NA	8.163214601	8.163214601
22558638	0.1377	NA	NA	16.64459121	16.64459121
22558644	0.7209	NA	NA	29.35587456	29.35587456
22558650	2.7144	3.937139925	NA	6.073039848	10.01017977
22558656	1.2744	NA	NA	34.70457728	34.70457728
22558666	1.2204	NA	NA	0.537666662	0.537666662
22558674	1.3635	NA	NA	30.74556923	30.74556923
22558682	1.3635	NA	NA	11.22755457	11.22755457
22558704	1.197	NA	NA	0.234815133	0.234815133
22558706	1.9782	NA	NA	0.864403255	0.864403255
22558710	0.0747	NA	NA	32.00268869	32.00268869
22558714	1.0062	NA	NA	19.13425973	19.13425973
22558716	0.6309	NA	NA	1.653270855	1.653270855
22558718	0.2961	NA	NA	0.858797523	0.858797523
22558736	2.7774	NA	NA	3.765872269	3.765872269
22558746	0.8793	NA	NA	1.069950039	1.069950039
22558750	1.8684	NA	NA	54.87212004	54.87212004
22558754	3.9609	NA	NA	40.96096276	40.96096276
22558756	0.3627	NA	NA	60.21844204	60.21844204
22558764	0.2538	NA	NA	40.74619435	40.74619435
22558766	2.2086	NA	NA	73.268498	73.268498
22558772	2.0862	NA	NA	0.100320192	0.100320192
22558776	0.8226	NA	NA	0.060576161	0.060576161
22558780	1.6146	NA	NA	17.55987271	17.55987271
22558782	1.2267	NA	NA	19.95951731	19.95951731
22558784	0.5742	NA	NA	13.7129064	13.7129064
22558786	4.1787	NA	NA	2.71260994	2.71260994
22558788	1.6713	NA	NA	12.64885182	12.64885182
22558790	3.7197	NA	NA	14.11062605	14.11062605
22558792	0.1728	NA	NA	60.88597747	60.88597747
22558794	0.4365	NA	NA	25.75735596	25.75735596
22558802	2.1825	NA	NA	88.29389913	88.29389913
22558804	0.1233	NA	NA	19.30615814	19.30615814
22558808	1.8639	NA	NA	18.60688263	18.60688263
22558814	1.6452	NA	NA	12.23955868	12.23955868
22558816	0.1386	NA	NA	15.33772297	15.33772297
22558820	1.7685	NA	NA	73.58119754	73.58119754
22558822	0.5976	NA	NA	16.75878323	16.75878323
22558824	0.126	NA	NA	12.1571839	12.1571839
22558826	2.6073	NA	NA	6.148327618	6.148327618
22558828	3.3156	NA	NA	2.150370137	2.150370137
22558830	1.2384	NA	NA	37.42540144	37.42540144
22558832	1.7631	NA	NA	0.010585318	0.010585318
22558834	0.7668	NA	NA	4.792692997	4.792692997
22558854	2.0124	NA	NA	1.043725042	1.043725042
22558856	2.6595	NA	NA	2.264661201	2.264661201
22558862	1.8963	NA	NA	3.887482482	3.887482482
22558866	1.4418	NA	NA	0.835181061	0.835181061
22558880	3.9627	NA	NA	33.15250726	33.15250726
22558900	1.0107	NA	NA	0.013566191	0.013566191
22558904	0.9387	NA	NA	2.768796155	2.768796155
22558906	4.2399	NA	NA	11.12337212	11.12337212
22558912	0.5481	NA	NA	48.75633612	48.75633612
22558918	2.9565	NA	NA	2.681214547	2.681214547
22558920	2.9979	NA	NA	67.14956652	67.14956652
22558922	0.0441	NA	9.498115172	90.50188704	100.0000022
22558924	0.0117	NA	53.02689852	46.97308357	99.9999821
22558926	3.3894	NA	7.490585543	26.53076448	34.02135002
22558928	4.1058	NA	0.47135696	10.54498436	11.01634132
22558930	1.3455	NA	0.69051271	92.1099153	92.80042801
22558934	0.9126	NA	NA	0.932082809	0.932082809
22558936	4.0491	NA	NA	6.304289374	6.304289374
22558938	1.26	NA	NA	58.48159724	58.48159724
22558940	0.2871	NA	NA	60.92020443	60.92020443
22558942	0.4626	NA	NA	3.22425797	3.22425797
22558944	0.7389	NA	NA	51.34864907	51.34864907
22558946	0.3672	NA	NA	28.55994037	28.55994037
22558958	0.081	NA	NA	4.066413874	4.066413874
22558960	4.9833	NA	NA	21.19121523	21.19121523
22558964	0.6813	NA	NA	6.732149128	6.732149128
22558968	2.1852	NA	NA	0.413506385	0.413506385
22558970	1.4859	NA	40.32739646	19.00149723	59.32889369
22558972	4.8168	NA	0.865295454	27.21139033	28.07668579
22558974	1.0863	NA	NA	73.11828901	73.11828901
22558976	1.2906	NA	NA	25.71193662	25.71193662
22558978	3.0042	NA	NA	68.63028593	68.63028593
22558980	0.4545	NA	NA	99.99999746	99.99999746
22558982	0.0693	NA	NA	99.99998408	99.99998408
22558984	1.8963	NA	NA	43.57042241	43.57042241
22558986	3.2481	NA	NA	48.58237334	48.58237334
22558988	0.279	NA	0.463761457	87.86779673	88.33155819
22558990	2.4399	NA	NA	40.45383692	40.45383692
22558992	2.1339	8.366999741	5.137159695	83.26025669	96.76441613
22558996	2.6379	5.10510509	NA	54.93536957	60.04047466
22558998	6.0696	NA	12.12503324	66.0604793	78.18551253
22559002	1.5462	NA	NA	86.1637347	86.1637347
22559004	3.8214	NA	NA	74.28114019	74.28114019
22559006	4.6737	NA	13.36778393	50.21571262	63.58349655
22559008	1.9989	NA	NA	47.45005421	47.45005421
22559010	0.0369	NA	NA	100.0000036	100.0000036
22559012	1.3005	NA	6.179358502	93.82063925	99.99999775
22559014	4.2012	NA	NA	25.30906413	25.30906413
22559016	1.6956	NA	NA	5.285275132	5.285275132
22559020	1.6956	NA	NA	32.48088252	32.48088252
22559024	1.0863	NA	1.137858872	20.17483782	21.3126967
22559026	1.3905	NA	NA	1.530232544	1.530232544
22559028	2.8989	NA	NA	52.79935719	52.79935719
22559030	0.9927	NA	NA	99.48443583	99.48443583
22559032	2.124	NA	NA	74.11561333	74.11561333
22559618	0.18	13.0027886	NA	86.99720253	99.99999114
22559620	17.8875	0.099500824	NA	38.35691301	38.45641384
22559622	4.6224	NA	NA	50.49342448	50.49342448
22559626	2.7846	4.709288915	NA	59.09296837	63.80225729
22559628	2.9511	2.705014434	NA	72.09094315	74.79595759
22559632	0.5247	NA	NA	7.995578243	7.995578243
22559634	1.242	NA	NA	19.0558495	19.0558495
22559636	0.3348	NA	NA	43.75122669	43.75122669
22559642	2.7936	NA	NA	2.038111772	2.038111772
22559654	1.1781	NA	NA	2.524400361	2.524400361
22559658	2.7828	NA	NA	2.073468804	2.073468804
22559660	1.6578	NA	NA	4.627834094	4.627834094
22559666	1.7964	NA	NA	49.53377755	49.53377755
22559668	1.143	NA	NA	25.60040167	25.60040167
22559680	2.457	NA	NA	7.397349184	7.397349184
22559688	4.0635	NA	NA	13.53527455	13.53527455
22559690	8.1828	NA	NA	3.799707133	3.799707133
22559692	8.8677	NA	NA	1.642622619	1.642622619
22559708	3.1032	NA	3.463393864	49.40206847	52.86546234
22559710	1.1223	NA	NA	19.65537753	19.65537753
22559712	2.3751	NA	NA	56.27585784	56.27585784
22559716	0.9054	NA	NA	80.47738452	80.47738452
22559718	0.5526	NA	NA	86.14979512	86.14979512
22559720	5.3595	0.069004149	6.338459866	44.49105668	50.89852069
22559722	1.7064	NA	NA	95.68908373	95.68908373
22559724	0.387	NA	1.65665518	66.94608172	68.6027369
22559726	3.7926	NA	4.729786842	81.33231423	86.06210108
22559728	3.3255	NA	NA	65.39448401	65.39448401
22559730	3.3012	NA	NA	28.86543796	28.86543796
22559734	0.0486	NA	57.9783696	33.25408454	91.23245415
22559736	0.1008	NA	19.35231007	20.36086822	39.71317829
22559740	0.2277	NA	25.31823306	74.68176909	100.0000022
22559742	0.2025	NA	66.75333642	8.35412508	75.1074615
22559744	0.7371	NA	59.58467987	27.02405822	86.60873809
22559746	1.5975	NA	44.35911701	7.064949763	51.42406677
22559748	1.4382	NA	10.36272116	NA	10.36272116
22559750	1.8828	NA	28.88891697	6.89015811	35.77907508
22559752	0.0171	NA	NA	13.90619768	13.90619768
22559754	0.6561	NA	34.36225879	NA	34.36225879
22559756	0.261	NA	82.19177816	NA	82.19177816
22559758	0.7659	NA	21.42034097	NA	21.42034097
22559762	6.156	NA	25.66414536	3.746338356	29.41048372
22559764	1.1529	NA	63.15062059	5.585469382	68.73608997
22559768	0.9522	NA	NA	10.70960061	10.70960061
22559770	1.0908	NA	NA	4.047411253	4.047411253
22559772	0.5166	NA	34.13692895	0.199196101	34.33612505
22559776	2.7243	NA	1.271682658	NA	1.271682658
22559778	1.1754	NA	4.27455284	NA	4.27455284
22559786	1.7865	NA	NA	7.112605749	7.112605749
22559790	6.0291	NA	2.650328462	NA	2.650328462
22559792	0.4761	NA	NA	57.26666341	57.26666341
22559798	1.3482	NA	NA	48.73115324	48.73115324
22559802	5.6826	NA	6.285594858	26.11582442	32.40141927
22559804	1.6344	20.73618805	8.470069168	4.315863722	33.52212094
22559806	0.0315	NA	100.0000064	NA	100.0000064
22559808	2.3805	NA	11.7338049	21.34268532	33.07649022
22559810	0.0072	NA	100.0000459	NA	100.0000459
22559812	0.027	NA	79.97247575	20.02751531	99.99999106
22559814	0.4995	NA	2.990684182	16.85683256	19.84751674
22559816	0.3546	35.25396001	46.77885937	17.96717892	99.9999983
22559818	1.1484	6.581911888	11.11577642	82.30231442	100.0000027
22559820	0.2133	NA	32.54463152	20.73644849	53.28108001
22559822	1.3626	NA	14.06541144	32.2417696	46.30718104
22559824	0.2916	NA	30.79686771	62.54437522	93.34124293
22559826	1.0323	NA	15.16403484	27.26436859	42.42840342
22559828	1.6344	NA	NA	4.399972467	4.399972467
22560318	23.0427	NA	NA	30.27346752	30.27346752
22560324	0.3258	NA	NA	100.0000026	100.0000026
22560330	1.6137	24.17488855	4.384457504	71.44065615	100.0000022
22560334	0.6876	48.01865379	NA	51.98134552	99.99999931
22560340	0.477	NA	NA	100.000003	100.000003
22560348	1.5291	0.347711735	NA	99.65228958	100.0000013
22560350	13.914	34.94734632	2.430635217	10.04685638	47.42483792
22560362	2.0124	0.070038168	9.094812127	23.73810428	32.90295458
22560366	0.0828	49.45039702	50.12614786	0.423456842	100.0000017
22560368	3.0186	59.1716045	1.551843363	39.27655238	100.0000002
22560374	3.5613	6.723744007	5.213109701	88.06314503	99.99999874
22560376	3.1788	10.21485242	NA	89.78514788	100.0000003
22560378	0.7074	29.10558726	NA	70.89441021	99.99999747
22560386	3.384	3.088697939	NA	37.86814199	40.95683993
22560388	6.4098	31.52122888	2.78318803	54.06663372	88.37105063
22560390	1.7775	NA	NA	100.0000025	100.0000025
22560400	10.1898	2.345556643	NA	1.461453259	3.807009902
22560402	5.0823	31.27437673	1.385122414	66.05703552	98.71653466
22560404	0.4356	5.771590234	25.91208098	49.64127082	81.32494203
22560406	0.0711	3.235213165	82.64653202	NA	85.88174518
22560410	0.4689	0.058677379	0.011201584	NA	0.069878963
22560412	3.4677	5.757185684	4.671322225	7.909521066	18.33802898
22560414	1.8441	9.069282551	NA	90.93071713	99.99999968
22560418	9.3204	NA	NA	2.575055997	2.575055997
22560422	3.8268	48.52617534	NA	33.39075874	81.91693408
22560430	14.4657	NA	0.001832577	NA	0.001832577
22560464	60.5277	NA	NA	0.111878193	0.111878193
22560474	3.1005	25.60695342	NA	74.39304529	99.99999871
22560494	3.2202	10.35922411	NA	NA	10.35922411
22560520	3.2301	NA	NA	43.92056998	43.92056998
22560532	0.6993	NA	NA	22.26606355	22.26606355
22560534	2.2104	NA	25.82773614	36.32309899	62.15083514
22560550	1.557	0.147058367	NA	NA	0.147058367
