StationID_Master	SampleID	CollDate	ConvertTo	ResultValue	MDLvalue	ResultQualCode	Description
802LEL230	802LEL230_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	8.63	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL230	802LEL230_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	12.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL230	802LEL230_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	14.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	13.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	30.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Sand_Med0.25LT0.5mm_%	45.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.77	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	5.52	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	1.27	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	0.96	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	1.11	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_4/29/2003_1	4/29/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	0.37	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	0.92	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	2.95	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.31	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	29.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	1.01	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.75	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	26.20	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	23.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	2.57	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	8.81	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL231	802LEL231_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	0.92	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.25	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Clay_FineLT0.00098mm_%	1.73	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.54	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	6.73	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.61	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	14.70	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	19.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	19.30	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	25.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_4/30/2003_1	4/30/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	7.76	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	0.70	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	5.96	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.45	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	8.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	2.05	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	20.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	46.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	2.98	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	9.11	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL232	802LEL232_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	1.93	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	1.61	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Clay_FineLT0.00098mm_%	0.64	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	0.86	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.26	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	13.30	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Sand_Med0.25LT0.5mm_%	3.38	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	20.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	22.20	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	12.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	21.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_4/29/2003_1	4/29/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	3.95	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	0.61	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	2.61	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.17	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	33.80	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	3.27	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.03	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	45.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	11.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	0.61	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	1.37	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL233	802LEL233_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	0.15	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.37	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Clay_FineLT0.00098mm_%	1.82	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.59	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	5.32	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.34	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	14.50	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	20.50	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	18.80	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	25.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_4/30/2003_1	4/30/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	7.83	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	18.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	4.05	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.12	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	0.45	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	0.14	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.17	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	0.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	4.26	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	5.86	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	18.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL234	802LEL234_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	11.20	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	5.84	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	43.00	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Sand_Med0.25LT0.5mm_%	39.50	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	9.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	1.15	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	0.67	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	0.75	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_4/29/2003_1	4/29/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	0.06	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	10.40	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	44.00	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.08	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	0.14	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	0.12	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.03	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	0.14	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	2.75	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	15.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	13.70	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL235	802LEL235_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	12.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	2.65	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Clay_FineLT0.00098mm_%	1.39	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.28	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	7.39	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.79	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	17.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	23.00	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	15.70	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	24.10	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_4/30/2003_1	4/30/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	6.16	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	11.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Clay_Medium0.00098LT0.00195mm_%	45.90	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.11	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Sand_Fine0.125LT0.25mm_%	0.16	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Sand_Med0.25LT0.5mm_%	0.12	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.01	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Sand_VFine0.0625LT0.125mm_%	0.23	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Silt_Coarse0.031LT0.0625mm_%	4.07	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Silt_Fine0.0078LT0.0156mm_%	18.60	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Silt_Med0.0156LT0.031mm_%	12.20	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL236	802LEL236_6/27/2002_1	6/27/2002 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	6.97	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	1.01	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Clay_FineLT0.00098mm_%	0.33	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	0.64	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.46	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	24.50	0.01	=	Detected value is equal to the value in the ResultValue field
802LEL237	802LEL237_4/29/2003_1	4/29/2003 0:00:00	Sand_Med0.25LT0.5mm_%	5.52	0.01	=	Detected value is equal to the value in the ResultValue field
