"STATION_CD"	"STATION_NAME"	"COMID"	"STATION_RID"	"HUC12"	"COUNTY_NAME"	"STATION_TYPE"	"LATITUDE"	"LONGITUDE"	"UTM_EAST"	"UTM_NORTH"	"UTM_ZONE"	"Elevation"	"ReferenceStatus"	"Year"
"VRBEV000.96"	102168	20454258	1106	15060202	"YAVAPAI"	"Stream"	34.586222	-111.855111	421578	3827490	"12N"	NA	NA	NA
"VRBEV001.78"	101346	20454258	661	15060202	"COCONINO"	"Stream"	34.591881	-111.845953	422423	3828111	"12N"	NA	NA	NA
"VRBEV004.46"	102167	20454224	1105	15060202	"YAVAPAI"	"Stream"	34.60196	-111.839381	423035	3829224	"12N"	NA	NA	NA
"VRBEV005.46"	100706	20454224	393	15060202	"YAVAPAI"	"Stream"	34.610972	-111.839417	423040	3830223	"12N"	3190	NA	NA
"VRBEV005.74"	101542	20454224	1012	15060202	"YAVAPAI"	"Stream"	34.607778	-111.836542	423301	3829867	"12N"	3180	NA	NA
"VRBEV007.68"	102166	20454224	1104	15060202	"YAVAPAI"	"Stream"	34.618777	-111.827784	424114	3831080	"12N"	NA	NA	NA
"VRBIT000.01"	100191	20451694	106	15060202	"YAVAPAI"	"Stream"	34.777389	-112.048667	404047	3848858	"12N"	3399	NA	NA
"VRBIT000.19"	100486	20451694	282	15060202	"YAVAPAI"	"Stream"	34.775556	-112.051667	403770	3848657	"12N"	NA	NA	NA
"VRBIT000.81"	100485	20451694	281	15060202	"YAVAPAI"	"Stream"	34.773056	-112.060917	402921	3848389	"12N"	NA	NA	NA
"VRBIT003.17"	100192	20452588	107	15060202	"YAVAPAI"	"Stream"	34.763139	-112.095778	399719	3847323	"12N"	4185	NA	NA
"VRBIT003.93"	100424	20452606	247	15060202	"YAVAPAI"	"Stream"	34.757359	-112.105995	398777	3846693	"12N"	4440	NA	NA
"VRBIT004.06"	100193	20452606	960	15060202	"YAVAPAI"	"Stream"	34.755722	-112.106667	398713	3846512	"12N"	NA	NA	NA
"VRBLA010.11"	100418	20451952	686	15060202	"YAVAPAI"	"Stream"	34.65414	-112.103399	398889	3835243	"12N"	6000	NA	NA
"VRBON002.71"	106922	20436606	2193	15060203	"GILA"	"Stream"	34.37825	-111.225583	479261	3804120	"12N"	5850	NA	NA
"VRBRA001.82"	107222	20436550	2219	15060203	"GILA"	"Stream"	34.395472	-111.337167	469008	3806058	"12N"	NA	NA	NA
"VRBTT000.06"	107550	20452688	2258	15060202	"YAVAPAI"	"Stream"	34.546786	-112.475858	364582	3823774	"12N"	NA	NA	NA
"VRBTT000.08"	111430	20452688	61597	15060202	"YAVAPAI"	"Stream"	34.54689	-112.47632	364540	3823787	"12N"	NA	NA	NA
"VRBTT000.16"	111429	20452688	61596	15060202	"YAVAPAI"	"Stream"	34.54585	-112.4771	364466	3823672	"12N"	NA	NA	NA
"VRBTT000.23"	111428	20452688	61595	15060202	"YAVAPAI"	"Stream"	34.54506	-112.477764	364404	3823586	"12N"	NA	NA	NA
"VRBTT000.26"	111427	20452688	61594	15060202	"YAVAPAI"	"Stream"	34.54482	-112.47827	364357	3823560	"12N"	NA	NA	NA
"VRBTT001.82"	108625	20452688	2384	15060202	"YAVAPAI"	"Stream"	34.538639	-112.500528	362305	3822904	"12N"	NA	NA	NA
"VRBTT005.70"	106189	20452688	2114	15060202	"YAVAPAI"	"Stream"	34.519306	-112.55	357732	3820829	"12N"	6480	NA	NA
"VRBWC001.43"	111462	20453342	61676	15060202	"COCONINO"	"Stream"	34.86755	-111.736944	432644	3858603	"12N"	NA	NA	NA
"VRCAM000.79"	106983	20439654	2198	15060203	"MARICOPA"	"Stream"	33.761389	-111.492639	454379	3735809	"12N"	2274	NA	NA
"VRCCW000.03"	109643	20453466	2462	15060202	"YAVAPAI"	"Stream"	34.82558	-111.81006	425923	3854000	"12N"	NA	NA	NA
"VRCCW000.56"	109626	20453448	2453	15060202	"YAVAPAI"	"Stream"	34.83286	-111.80837	426084	3854806	"12N"	NA	NA	NA
"VRCCW002.59"	109625	20453416	2452	15060202	"YAVAPAI"	"Stream"	34.85351	-111.80097	426779	3857091	"12N"	NA	NA	NA
"VRCIT000.37"	108726	20437228	2397	15060203	"GILA"	"Stream"	34.219361	-111.466333	457046	3786577	"12N"	NA	NA	NA
"VRCLV000.07"	103356	20435284	1548	15060203	"COCONINO"	"Stream"	34.550611	-111.402556	463066	3823283	"12N"	NA	NA	NA
"VRCLW002.11"	101519	20440092	811	15060203	"MARICOPA"	"Stream"	33.596111	-111.705	434588	3717598	"12N"	NA	NA	NA
"VRCMP019.06"	100760	20439290	1010	15060203	"MARICOPA"	"Stream"	33.878999	-111.803469	425695	3749030	"12N"	2960	NA	NA
"VRCYW001.22"	101595	20440094	854	15060203	"MARICOPA"	"Stream"	33.595	-111.704722	434613	3717474	"12N"	NA	NA	NA
"VRDBV013.22"	100498	20454522	1161	15060202	"YAVAPAI"	"Stream"	34.728917	-111.775417	429009	3843255	"12N"	NA	NA	NA
"VRDBV013.99"	100530	20453722	869	15060202	"YAVAPAI"	"Stream"	34.739588	-111.771862	429343	3844436	"12N"	3760	NA	NA
"VRDRY007.02"	101877	20453434	1192	15060202	"YAVAPAI"	"Stream"	34.846681	-111.868275	420620	3856384	"12N"	NA	NA	NA
"VRELL000.18"	100543	20436770	708	15060203	"GILA"	"Stream"	34.351838	-111.278407	474396	3801203	"12N"	5000	NA	NA
"VRELL006.30"	100502	20436790	293	15060203	"GILA"	"Stream"	34.345944	-111.192056	482336	3800531	"12N"	NA	NA	NA
"VRELL009.02"	100542	20436604	707	15060203	"GILA"	"Stream"	34.3789	-111.175537	483862	3804183	"12N"	6160	NA	NA
"VREVR000.86"	100551	20437010	706	15060203	"GILA"	"Stream"	34.285582	-111.661254	439139	3794019	"12N"	2480	NA	NA
"VREVR002.62"	100739	20437048	411	15060203	"GILA"	"Stream"	34.276389	-111.638889	441191	3792987	"12N"	NA	NA	NA
"VREVR015.34"	100550	20438326	316	15060203	"GILA"	"Stream"	34.222077	-111.492065	454677	3786889	"12N"	3320	NA	NA
"VREVR016.28"	100473	20437220	991	15060203	"GILA"	"Stream"	34.215306	-111.479861	455798	3786133	"12N"	NA	NA	NA
"VREVR023.23"	108724	20437144	2395	15060203	"GILA"	"Stream"	34.238278	-111.433694	460061	3788661	"12N"	3750	NA	NA
"VREVR023.39"	109482	20437144	2443	15060203	"GILA"	"Stream"	34.238611	-111.430917	460317	3788697	"12N"	NA	NA	NA
"VREVR023.59"	105441	20437144	2038	15060203	"GILA"	"Stream"	34.240861	-111.428917	460502	3788946	"12N"	3780	NA	NA
"VREVR027.67"	108722	20437076	2393	15060203	"GILA"	"Stream"	34.268778	-111.417889	461531	3792037	"12N"	NA	NA	NA
"VREVR031.25"	100549	20437038	705	15060203	"GILA"	"Stream"	34.286761	-111.385326	464536	3794019	"12N"	4280	NA	NA
"VREVR034.80"	100474	20436980	273	15060203	"GILA"	"Stream"	34.299278	-111.358389	467020	3795398	"12N"	4500	NA	NA
"VREVR043.98"	108562	20436834	2376	15060203	"GILA"	"Stream"	34.342361	-111.290139	473314	3800155	"12N"	NA	NA	NA
"VREVR044.96"	100548	20436776	704	15060203	"GILA"	"Stream"	34.352051	-111.284178	473865	3801228	"12N"	4920	NA	NA
"VREVR045.50"	100786	20436722	433	15060203	"GILA"	"Stream"	34.355803	-111.283083	473967	3801644	"12N"	5148	NA	NA
"VREVR045.91"	100547	20436722	315	15060203	"GILA"	"Stream"	34.361004	-111.280552	474202	3802220	"12N"	5120	NA	NA
"VREVR046.18"	108842	20436722	2407	15060203	"GILA"	"Stream"	34.364944	-111.281278	474136	3802657	"12N"	NA	NA	NA
"VREVR051.15"	100546	20438170	996	15060203	"GILA"	"Stream"	34.421111	-111.263293	475806	3808881	"12N"	5840	"reference"	2014
"VRFOS007.13"	103900	20438212	1732	15060203	"GILA"	"Stream"	34.386389	-111.66	439327	3805197	"12N"	NA	NA	NA
"VRFOS007.26"	102765	20438212	1397	15060203	"GILA"	"Stream"	34.387306	-111.656917	439611	3805297	"12N"	NA	NA	NA
"VRFOS007.36"	100785	20436536	432	15060203	"GILA"	"Stream"	34.387306	-111.655556	439737	3805296	"12N"	NA	NA	NA
"VRFOS009.26"	111497	20436512	61757	15060203	"YAVAPAI"	"Stream"	34.394567	-111.630149	442077	3806086	"12N"	NA	NA	NA
"VRFOS010.43"	102772	20438452	1402	15060203	"GILA"	"Stream"	34.403389	-111.61925	443085	3807058	"12N"	NA	NA	NA
"VRFOS010.48"	100499	20436512	291	15060203	"GILA"	"Stream"	34.403361	-111.6175	443246	3807054	"12N"	NA	NA	NA
"VRFOS010.73"	102764	20436464	1396	15060203	"GILA"	"Stream"	34.405194	-111.61275	443684	3807255	"12N"	NA	NA	NA
"VRFOS011.88"	105624	20436462	2059	15060203	"GILA"	"Stream"	34.416944	-111.603722	444521	3808553	"12N"	3980	NA	NA
"VRFOS013.98"	102766	20438452	1398	15060203	"YAVAPAI"	"Stream"	34.421278	-111.576667	447010	3809019	"12N"	NA	NA	NA
"VRFOS014.33"	106422	20436392	2146	15060203	"YAVAPAI"	"Stream"	34.424306	-111.573194	447331	3809353	"12N"	4360	"reference"	2014
"VRFOS015.22"	102852	20436384	1424	15060203	"YAVAPAI"	"Stream"	34.432083	-111.564083	448173	3810210	"12N"	NA	NA	NA
"VRFRY000.33"	101883	20450738	1018	15060202	"COCONINO"	"Stream"	35.061531	-111.720091	434339	3880104	"12N"	NA	NA	NA
"VRGAP000.92"	100557	20436432	320	15060203	"YAVAPAI"	"Stream"	34.414384	-111.795069	426935	3808390	"12N"	3080	NA	NA
"VRGOC000.60"	107563	20452102	2260	15060202	"YAVAPAI"	"Stream"	34.550158	-112.450061	366954	3824114	"12N"	NA	NA	NA
"VRGOC003.03"	107562	20452102	2259	15060202	"YAVAPAI"	"Stream"	34.518589	-112.443128	367541	3820604	"12N"	NA	NA	NA
"VRGRA000.13"	101557	20452540	830	15060202	"YAVAPAI"	"Stream"	34.861944	-112.432778	369033	3858670	"12N"	NA	NA	NA
"VRGRA023.85"	104925	20452002	1952	15060202	"YAVAPAI"	"Stream"	34.613806	-112.417806	370013	3831131	"12N"	NA	NA	NA
"VRGRA025.32"	102565	20452018	1332	15060202	"YAVAPAI"	"Stream"	34.596389	-112.415	370243	3829195	"12N"	NA	NA	NA
"VRGRA026.66"	111015	20452066	2628	15060202	"YAVAPAI"	"Stream"	34.579447	-112.428208	369006	3827334	"12N"	NA	NA	NA
"VRGRA027.35"	107522	20452066	2246	15060202	"YAVAPAI"	"Stream"	34.571683	-112.434726	368395	3826481	"12N"	5200	NA	NA
"VRGRA027.71"	111016	20452066	2629	15060202	"YAVAPAI"	"Stream"	34.568714	-112.438966	368002	3826157	"12N"	NA	NA	NA
"VRGRA028.21"	100489	20452066	285	15060202	"YAVAPAI"	"Stream"	34.563017	-112.443933	367537	3825532	"12N"	NA	NA	NA
"VRGRA028.60"	103902	20452072	1734	15060202	"YAVAPAI"	"Stream"	34.558197	-112.446933	367254	3825002	"12N"	NA	NA	NA
"VRGRA029.38"	101541	20452080	1185	15060202	"YAVAPAI"	"Stream"	34.553889	-112.458889	366150	3824539	"12N"	NA	NA	NA
"VRGRA029.64"	101580	20452080	848	15060202	"YAVAPAI"	"Stream"	34.551722	-112.4625	365815	3824304	"12N"	NA	NA	NA
"VRGRA029.97"	106184	20452080	2109	15060202	"YAVAPAI"	"Stream"	34.549889	-112.467639	365341	3824108	"12N"	5280	NA	NA
"VRGRA030.36"	111035	20452086	2631	15060202	"YAVAPAI"	"Stream"	34.545308	-112.471522	364977	3823605	"12N"	NA	NA	NA
"VRGRA030.48"	108624	20452086	2383	15060202	"YAVAPAI"	"Stream"	34.542028	-112.472306	364900	3823242	"12N"	NA	NA	NA
"VRGRA031.19"	107504	20452086	2245	15060202	"YAVAPAI"	"Stream"	34.534084	-112.471731	364940	3822360	"12N"	NA	NA	NA
"VRGRA031.98"	107503	20452096	2244	15060202	"YAVAPAI"	"Stream"	34.525199	-112.478951	364263	3821385	"12N"	NA	NA	NA
"VRGRA032.67"	104926	20452108	1953	15060202	"YAVAPAI"	"Stream"	34.516718	-112.477157	364414	3820442	"12N"	NA	NA	NA
"VRGRA033.51"	106185	20452114	2110	15060202	"YAVAPAI"	"Stream"	34.505278	-112.479167	364211	3819176	"12N"	5600	NA	NA
"VRGRA034.39"	107502	20455610	2243	15060202	"YAVAPAI"	"Stream"	34.495404	-112.486487	363523	3818090	"12N"	NA	NA	NA
"VRHOU003.48"	100761	20436940	1063	15060203	"YAVAPAI"	"Stream"	34.317479	-111.717913	433949	3797592	"12N"	2920	NA	NA
"VRLEC001.68"	111275	20449620	2667	15060202	"COCONINO"	"Stream"	35.050369	-112.052581	404007	3879135	"12N"	NA	NA	NA
"VRLIM001.14"	100585	20438952	333	15060203	"MARICOPA"	"Stream"	33.988293	-111.756022	430173	3761115	"12N"	2120	NA	NA
"VRMAI000.53"	111458	20436416	61672	15060203	"GILA"	"Stream"	34.424286	-111.268213	475355	3809234	"12N"	NA	NA	NA
"VRMAI000.78"	107223	20436416	2220	15060203	"GILA"	"Stream"	34.427611	-111.26925	475261	3809603	"12N"	NA	NA	NA
"VRMAN000.01"	107548	20452694	2256	15060202	"YAVAPAI"	"Stream"	34.525411	-112.479194	364241	3821408	"12N"	NA	NA	NA
"VRMAN001.03"	108642	20452694	2387	15060202	"YAVAPAI"	"Stream"	34.520806	-112.492389	363022	3820915	"12N"	NA	NA	NA
"VRMAN002.15"	107547	20452694	2255	15060202	"YAVAPAI"	"Stream"	34.517297	-112.508331	361553	3820548	"12N"	NA	NA	NA
"VRMIL000.22"	106187	20452082	2112	15060202	"YAVAPAI"	"Stream"	34.546667	-112.473806	364770	3823758	"12N"	5290	NA	NA
"VRMIL000.32"	107525	20452692	2249	15060202	"YAVAPAI"	"Stream"	34.547281	-112.475256	364638	3823828	"12N"	NA	NA	NA
"VRMIL000.77"	110502	20452692	2552	15060202	"YAVAPAI"	"Stream"	34.551803	-112.480647	364150	3824337	"12N"	NA	NA	NA
"VRMIL000.91"	111017	20452692	2630	15060202	"YAVAPAI"	"Stream"	34.552564	-112.483014	363935	3824425	"12N"	NA	NA	NA
"VRMIL001.28"	110503	20452692	2553	15060202	"YAVAPAI"	"Stream"	34.552703	-112.488233	363456	3824447	"12N"	NA	NA	NA
"VRMIL001.61"	110522	20452692	2556	15060202	"YAVAPAI"	"Stream"	34.548642	-112.491028	363193	3824001	"12N"	NA	NA	NA
"VRMIL001.71"	107524	20452692	2248	15060202	"YAVAPAI"	"Stream"	34.547733	-112.492105	363092	3823901	"12N"	NA	NA	NA
"VRMIL001.78"	110523	20452692	2557	15060202	"YAVAPAI"	"Stream"	34.547975	-112.493244	362988	3823930	"12N"	NA	NA	NA
"VRMIL002.14"	108626	20452692	2385	15060202	"YAVAPAI"	"Stream"	34.54875	-112.499306	362433	3824024	"12N"	NA	NA	NA
"VRMIL002.40"	110504	20452692	2554	15060202	"YAVAPAI"	"Stream"	34.549331	-112.503314	362067	3824094	"12N"	NA	NA	NA
"VRMIL002.51"	110524	20452692	2558	15060202	"YAVAPAI"	"Stream"	34.550211	-112.504814	361930	3824193	"12N"	NA	NA	NA
"VRMIL002.66"	108627	20452692	2386	15060202	"YAVAPAI"	"Stream"	34.550528	-112.507361	361697	3824232	"12N"	NA	NA	NA
"VRMIL002.98"	110505	20452692	2555	15060202	"YAVAPAI"	"Stream"	34.549403	-112.512217	361250	3824114	"12N"	NA	NA	NA
"VRMIL003.64"	107523	20452692	2247	15060202	"YAVAPAI"	"Stream"	34.551801	-112.521832	360371	3824393	"12N"	NA	NA	NA
"VRMIL006.07"	106188	20452692	2113	15060202	"YAVAPAI"	"Stream"	34.5335	-112.552556	357521	3822406	"12N"	6200	NA	NA
"VRMUN000.27"	100500	20453240	1213	15060202	"COCONINO"	"Stream"	34.911972	-111.722111	434035	3863519	"12N"	NA	NA	NA
"VRMUN006.17"	107262	20453202	2224	15060202	"COCONINO"	"Stream"	34.9325	-111.649444	440688	3865750	"12N"	NA	NA	NA
"VRMUN006.20"	100501	20453162	292	15060202	"COCONINO"	"Stream"	34.931972	-111.645167	441078	3865689	"12N"	NA	NA	NA
"VRMUN006.31"	107243	20453162	2223	15060202	"COCONINO"	"Stream"	34.933889	-111.647778	440841	3865903	"12N"	NA	NA	NA
"VRMUN006.42"	107242	20453162	2222	15060202	"COCONINO"	"Stream"	34.933889	-111.645833	441019	3865902	"12N"	NA	NA	NA
"VRNGC000.14"	107622	20452080	2266	15060202	"YAVAPAI"	"Stream"	34.55268	-112.465555	365537	3824414	"12N"	NA	NA	NA
"VRNGC000.75"	108603	20452080	2379	15060202	"YAVAPAI"	"Stream"	34.55491	-112.47251	364902	3824671	"12N"	NA	NA	NA
"VRNMI000.04"	110525	20452692	2559	15060202	"YAVAPAI"	"Stream"	34.554389	-112.485306	363727	3824630	"12N"	NA	NA	NA
"VRNMI000.28"	110526	20452692	2560	15060202	"YAVAPAI"	"Stream"	34.557706	-112.486625	363612	3825000	"12N"	NA	NA	NA
"VRNMI000.87"	110527	20452692	2561	15060202	"YAVAPAI"	"Stream"	34.563281	-112.491644	363160	3825625	"12N"	NA	NA	NA
"VROAK000.13"	109631	20453922	2458	15060202	"YAVAPAI"	"Stream"	34.67934	-111.94041	413851	3837886	"12N"	NA	NA	NA
"VROAK000.21"	100493	20453922	287	15060202	"YAVAPAI"	"Stream"	34.680028	-111.939056	413976	3837961	"12N"	NA	NA	NA
"VROAK002.26"	109630	20453858	2457	15060202	"YAVAPAI"	"Stream"	34.68954	-111.91574	416122	3838997	"12N"	NA	NA	NA
"VROAK002.96"	105439	20453858	2036	15060202	"YAVAPAI"	"Stream"	34.689083	-111.909028	416736	3838940	"12N"	3220	NA	NA
"VROAK008.90"	101881	20453762	959	15060202	"YAVAPAI"	"Stream"	34.718508	-111.916283	416101	3842210	"12N"	NA	NA	NA
"VROAK012.61"	109629	20453708	2456	15060202	"YAVAPAI"	"Stream"	34.7449	-111.9158	416172	3845136	"12N"	NA	NA	NA
"VROAK013.95"	101880	20454568	958	15060202	"YAVAPAI"	"Stream"	34.7449	-111.896417	417946	3845120	"12N"	3390	NA	NA
"VROAK016.70"	100613	20453670	731	15060202	"YAVAPAI"	"Stream"	34.759048	-111.893905	418190	3846687	"12N"	3460	NA	NA
"VROAK017.19"	110042	20454478	2496	15060202	"YAVAPAI"	"Stream"	34.764464	-111.890988	418462	3847285	"12N"	NA	NA	NA
"VROAK017.30"	101811	20454478	933	15060202	"YAVAPAI"	"Stream"	34.766667	-111.891111	418453	3847529	"12N"	NA	NA	NA
"VROAK017.49"	100614	20454478	732	15060202	"YAVAPAI"	"Stream"	34.767936	-111.893628	418224	3847672	"12N"	3480	NA	NA
"VROAK021.68"	104018	20453610	1789	15060202	"YAVAPAI"	"Stream"	34.792222	-111.8925	418351	3850365	"12N"	NA	NA	NA
"VROAK022.03"	111195	20453610	2650	15060202	"YAVAPAI"	"Stream"	34.796067	-111.887967	418770	3850787	"12N"	NA	NA	NA
"VROAK022.58"	101878	20453610	956	15060202	"YAVAPAI"	"Stream"	34.801344	-111.881019	419411	3851367	"12N"	NA	NA	NA
"VROAK027.60"	109627	20453516	2454	15060202	"YAVAPAI"	"Stream"	34.81655	-111.83798	423362	3853019	"12N"	NA	NA	NA
"VROAK028.24"	100612	20453508	730	15060202	"YAVAPAI"	"Stream"	34.812913	-111.8312	423978	3852611	"12N"	3840	NA	NA
"VROAK030.81"	104320	20453496	1878	15060202	"COCONINO"	"Stream"	34.8225	-111.815556	425418	3853662	"12N"	NA	NA	NA
"VROAK031.26"	111200	20453472	2655	15060202	"YAVAPAI"	"Stream"	34.825333	-111.808183	426095	3853971	"12N"	NA	NA	NA
"VROAK031.38"	100926	20453472	481	15060202	"COCONINO"	"Stream"	34.824444	-111.806389	426258	3853871	"12N"	4000	NA	NA
"VROAK031.52"	101874	20453472	953	15060202	"COCONINO"	"Stream"	34.824994	-111.803589	426515	3853930	"12N"	NA	NA	NA
"VROAK031.73"	111196	20453472	2651	15060202	"YAVAPAI"	"Stream"	34.823667	-111.800467	426799	3853781	"12N"	NA	NA	NA
"VROAK032.07"	104022	20453472	1793	15060202	"COCONINO"	"Stream"	34.825556	-111.796667	427148	3853987	"12N"	NA	NA	NA
"VROAK033.11"	111197	20453456	2652	15060202	"YAVAPAI"	"Stream"	34.8351	-111.787683	427978	3855039	"12N"	NA	NA	NA
"VROAK033.55"	111198	20453456	2653	15060202	"YAVAPAI"	"Stream"	34.840883	-111.784733	428253	3855679	"12N"	NA	NA	NA
"VROAK034.02"	100461	20453456	263	15060202	"COCONINO"	"Stream"	34.843152	-111.777641	428903	3855925	"12N"	4076	NA	NA
"VROAK035.78"	100771	20453378	425	15060202	"COCONINO"	"Stream"	34.861667	-111.761944	430354	3857967	"12N"	NA	NA	NA
"VROAK035.79"	100460	20453378	1241	15060202	"COCONINO"	"Stream"	34.861833	-111.761972	430351	3857986	"12N"	NA	NA	NA
"VROAK036.97"	100491	20454436	286	15060202	"COCONINO"	"Stream"	34.875028	-111.754611	431035	3859444	"12N"	NA	NA	NA
"VROAK037.39"	109633	20454436	2460	15060202	"COCONINO"	"Stream"	34.87845	-111.7492	431533	3859820	"12N"	NA	NA	NA
"VROAK037.85"	111376	20454436	2666	15060202	"COCONINO"	"Stream"	34.883883	-111.744083	432005	3860419	"12N"	NA	NA	NA
"VROAK037.96"	110422	20453306	2544	15060202	"COCONINO"	"Stream"	34.884397	-111.74235	432164	3860475	"12N"	NA	NA	NA
"VROAK038.09"	111375	20453306	2665	15060202	"COCONINO"	"Stream"	34.883717	-111.74005	432373	3860398	"12N"	NA	NA	NA
"VROAK038.52"	101875	20453306	954	15060202	"COCONINO"	"Stream"	34.886192	-111.734267	432904	3860668	"12N"	NA	NA	NA
"VROAK038.61"	100459	20453306	262	15060202	"COCONINO"	"Stream"	34.886189	-111.732709	433046	3860667	"12N"	4365	NA	NA
"VROAK038.67"	101876	20453306	955	15060202	"YAVAPAI"	"Stream"	34.886158	-111.731614	433146	3860663	"12N"	NA	NA	NA
"VROAK038.78"	105369	20453306	2020	15060202	"COCONINO"	"Stream"	34.887433	-111.730883	433214	3860804	"12N"	NA	NA	NA
"VROAK039.54"	103111	20453270	1482	15060202	"COCONINO"	"Stream"	34.897309	-111.731207	433192	3861899	"12N"	NA	NA	NA
"VROAK039.76"	109624	20453270	2451	15060202	"COCONINO"	"Stream"	34.89981	-111.7296	433341	3862175	"12N"	NA	NA	NA
"VROAK039.92"	101873	20453270	952	15060202	"COCONINO"	"Stream"	34.901944	-111.728117	433478	3862411	"12N"	NA	NA	NA
"VROAK040.48"	104019	20453270	1790	15060202	"YAVAPAI"	"Stream"	34.91	-111.728611	433440	3863305	"12N"	NA	NA	NA
"VROAK040.62"	105920	20453342	2087	15060202	"COCONINO"	"Stream"	34.878333	-111.726944	433566	3859792	"12N"	NA	NA	NA
"VROAK040.78"	105919	20453242	2086	15060202	"COCONINO"	"Stream"	34.913611	-111.728056	433493	3863705	"12N"	NA	NA	NA
"VROAK041.69"	101872	20453220	1191	15060202	"COCONINO"	"Stream"	34.924619	-111.734908	432876	3864930	"12N"	NA	NA	NA
"VROAK041.85"	104021	20453220	1792	15060202	"COCONINO"	"Stream"	34.926667	-111.734444	432920	3865157	"12N"	NA	NA	NA
"VROAK042.78"	101871	20454424	1212	15060202	"COCONINO"	"Stream"	34.935406	-111.743711	432081	3866132	"12N"	4840	NA	NA
"VROAK043.61"	109632	20454424	2459	15060202	"COCONINO"	"Stream"	34.9447	-111.75261	431276	3867169	"12N"	NA	NA	NA
"VROAK043.73"	100609	20454424	346	15060202	"COCONINO"	"Stream"	34.946349	-111.753229	431221	3867352	"12N"	4960	NA	NA
"VROAK043.79"	102692	20454424	1377	15060202	"COCONINO"	"Stream"	34.947066	-111.753893	431161	3867432	"12N"	NA	NA	NA
"VROAK043.81"	102693	20454424	1378	15060202	"COCONINO"	"Stream"	34.947264	-111.753893	431161	3867454	"12N"	NA	NA	NA
"VROAK043.83"	102694	20454424	1379	15060202	"COCONINO"	"Stream"	34.947514	-111.75406	431146	3867482	"12N"	NA	NA	NA
"VROAK043.86"	101870	20454424	951	15060202	"COCONINO"	"Stream"	34.943488	-111.751853	431344	3867034	"12N"	NA	NA	NA
"VROAK043.88"	102695	20454424	1380	15060202	"COCONINO"	"Stream"	34.948171	-111.754408	431115	3867555	"12N"	NA	NA	NA
"VROAK044.04"	101868	20454424	950	15060202	"COCONINO"	"Stream"	34.950306	-111.754861	431075	3867792	"12N"	NA	NA	NA
"VROAK044.46"	101869	20454424	1211	15060202	"COCONINO"	"Stream"	34.955997	-111.755575	431015	3868424	"12N"	NA	NA	NA
"VROAK044.98"	101867	20454424	1190	15060202	"COCONINO"	"Stream"	34.962911	-111.753858	431177	3869190	"12N"	NA	NA	NA
"VROAK045.64"	105370	20454424	2021	15060202	"COCONINO"	"Stream"	34.971111	-111.750719	431471	3870097	"12N"	5210	NA	NA
"VROAK046.10"	101866	20454424	949	15060202	"COCONINO"	"Stream"	34.973775	-111.746833	431828	3870389	"12N"	NA	NA	NA
"VROAK047.01"	100490	20453030	993	15060202	"COCONINO"	"Stream"	34.987667	-111.745833	431931	3871929	"12N"	NA	NA	NA
"VROAK047.96"	100608	20453030	345	15060202	"COCONINO"	"Stream"	34.992932	-111.736965	432744	3872507	"12N"	5400	NA	NA
"VROAK048.36"	104020	20453030	1791	15060202	"COCONINO"	"Stream"	34.998333	-111.739167	432548	3873108	"12N"	5390	NA	NA
"VROAK048.49"	111199	20450530	2654	15060202	"COCONINO"	"Stream"	35.000036	-111.739433	432525	3873297	"12N"	NA	NA	NA
"VROAK048.92"	101864	20450530	948	15060202	"COCONINO"	"Stream"	35.00475	-111.735417	432895	3873817	"12N"	5470	"reference"	2014
"VROAK049.18"	109623	20450530	2450	15060202	"COCONINO"	"Stream"	35.00777	-111.73713	432741	3874153	"12N"	NA	NA	NA
"VROAK049.20"	106502	20450530	2151	15060202	"COCONINO"	"Stream"	35.008056	-111.738889	432581	3874186	"12N"	NA	NA	NA
"VROAK049.31"	106503	20450530	2152	15060202	"COCONINO"	"Stream"	35.009111	-111.740167	432465	3874304	"12N"	NA	NA	NA
"VROAK049.65"	100607	20450530	729	15060202	"COCONINO"	"Stream"	35.014028	-111.738611	432611	3874848	"12N"	5550	NA	NA
"VROAK050.30"	101863	20450530	947	15060202	"COCONINO"	"Stream"	35.022917	-111.736611	432801	3875832	"12N"	NA	NA	NA
"VROAK050.42"	106702	20450740	2171	15060202	"COCONINO"	"Stream"	35.024694	-111.737083	432760	3876030	"12N"	NA	NA	NA
"VROAK050.55"	101882	20450740	1142	15060202	"COCONINO"	"Stream"	35.025012	-111.739296	432558	3876067	"12N"	NA	NA	NA
"VRPIE000.29"	100620	20437198	734	15060203	"GILA"	"Stream"	34.224331	-111.488519	455005	3787138	"12N"	3360	"reference"	2014
"VRPIE008.19"	108362	20436898	2364	15060203	"GILA"	"Stream"	34.319222	-111.457506	457909	3797646	"12N"	4375	NA	NA
"VRPIE016.49"	100621	20436506	348	15060203	"GILA"	"Stream"	34.421033	-111.4409	459486	3808929	"12N"	5760	"reference"	2014
"VRPIN001.31"	106984	20440612	2199	15060203	"MARICOPA"	"Stream"	33.772028	-111.490028	454626	3736987	"12N"	2266	NA	NA
"VRPMW000.06"	100495	20450458	289	15060202	"COCONINO"	"Stream"	35.024778	-111.735861	432871	3876038	"12N"	NA	NA	NA
"VRPSD001.63"	107224	20438144	2221	15060203	"COCONINO"	"Stream"	34.446972	-111.365417	466432	3811778	"12N"	NA	NA	NA
