	COMID	W___IMPERV	SLOPE	SLOPEGRADW	AWS050WTA	SLOPELENKM	RunOffV	MINELEVSMO	W___AGRIC	TempV	HYDCLPRS	W___CANAL_	DivDASqKM	W_RD_CROSS	ST_ORDER	ROCKTYPE1	HYDGRPDCD	DRCLASSDCD	HGroup	KGroup	Temp	HGroup2	KGroup2
9112	22548329	0.098425823	0.0352209	43.900002	4.08	2.3540001	18.366899	13187	9.03164255	1748.550048	50	0	11.3202	1.148389604	2	Rock	C	4	3	2	17.48550048	3	2
9113	17563584	0.096774194	0.06821472	43.700001	7.59	1.63	94.152	40121	0	1773.349975	42	0	1.0602	0	1	Rock	B	3	5	2	17.73349975	2	2
9114	22545375	19.8469847	0.0123271	6.1	6.18	2.1400001	23.305999	32059	18.27182718	1814.189941	78	0	0.9999	7.00070007	1	Alluvium	B	3	2	4	18.14189941	5	1
9115	17574395	0.050933564	0.01061674	2.5	6.02	0.454	118.382003	16535	0.064725632	1644.380004	75	0	653.5278	0.195860069	4	Alluvium	B	3	2	4	16.44380004	5	1
9116	948070368	10.83202945	0.08759007	39.5	6.13	4.9959998	185.089004	20680	9.127166743	1619.939941	54	0	5.8671	2.386187384	1	Rock	D	3	4	3	16.19939941	4	2
9117	17592070	0	NA	NA	NA	NA	20	NA	0	1470.400024	NA	0	0.0135	0	0	Water	NA	NA	1	5	14.70400024	1	4
9118	20329724	0	0.10203657	43.900002	4.08	2.4059999	43.645801	31286	0	1681.319946	50	0	3.4011	0	1	Rock	C	4	3	2	16.81319946	3	2
9119	22545231	1.161064426	0.02552363	21.4	6.84	3.342	17	39794	4.995331466	1794.569946	26	0	1.9278	5.705986098	1	Rock	C	3	5	2	17.94569946	2	2
9120	22555186	0.453644456	0.10511627	4.3	4.51	0.086	213.625	51626	0.048444723	1793.5	35	0.050497062	0.0288	0.366325834	4	Alluvium	A	4	6	6	17.935	6	5
9121	22555894	1.408630691	0.02553921	4.3	4.51	0.204	19	45883	0.012304447	1810	35	0.121320788	51.201	0.27343216	3	Alluvium	A	4	6	6	18.1	6	5
9122	22560990	0.611678773	0.0110204	37.299999	7.58	0.049	20	18153	0.007161047	1810	45	0.02594238	201.0879	0.676321151	4	Rock	C	3	5	2	18.1	2	2
9123	20348505	0.125879952	0.0315	3.6	5.59	0.1	23.510599	16511	0	1778.439941	61	0	0.1692	0.49059765	3	Rock	B	3	5	2	17.78439941	2	2
9124	20341587	0.39964522	0.00673246	3.6	5.59	1.925	19.164899	6442	5.754447697	1774.140014	61	0.035894471	990.3609	0.63714147	5	Rock	B	3	5	4	17.74140014	2	1
9125	22545283	0.298289191	0.01214411	46	4.24	1.138	18.071399	50942	0.068376545	1771.72998	75	0	64.4958	0.651205195	2	Rock	D	3	4	2	17.7172998	4	2
9126	20333458	0.029108822	0.09591091	46	4.24	2.2449999	19.5876	25975	0	1719.810058	75	0	2.0097	0.995173409	1	Rock	D	3	4	2	17.19810058	4	2
9127	20328622	3.290919402	0.02958677	46	4.24	1.21	18.936399	4310	2.514790007	1741.5	75	0.043755625	782.4033	0.676121893	4	Rock	D	3	4	2	17.415	4	2
9128	20333772	0	0.07028169	46	4.24	0.426	18.105899	23082	0	1721.880004	75	0	1.9539	0	2	Rock	D	3	4	2	17.21880004	4	2
9129	20365907	3.484875983	0.08610653	33.099998	6.54	4.3740001	86.411399	5345	0	1773.390014	38	0	2.9754	1.344357061	1	Alluvium	D	3	2	1	17.73390014	4	1
9130	17586874	0.220138378	0.01804969	39.5	6.13	1.3279999	148.024993	9017	1.262413735	1613.660034	54	0.014999807	101.34	0.374048514	4	Water	D	3	1	5	16.13660034	1	4
9131	20332776	6.299299299	0.00001	9.1	5.13	0.101	18	13457	0	1808	74	0.20725528	9.8901	0.707778486	2	Rock	D	4	1	2	18.08	1	2
9132	22514978	16.13319221	0.02255874	1.5	6.64	6.171	124.485	27197	0	1848.800048	46	0	10.629	2.163891241	1	Alluvium	B	NA	2	1	18.48800048	5	1
9133	22560716	7.40303864	0.00516713	4.5	6.88	2.872	15.9474	17112	7.655255813	1837.699951	67	0.095585864	2511.4374	0.929302285	5	Alluvium	C	3	2	4	18.37699951	2	1
9134	22556092	1.9569895	0.02723404	5.9	5.36	0.235	19	46562	0.368613001	1808	51	0.055839705	146.7774	0.744672729	3	Alluvium	B	3	2	4	18.08	5	1
9135	17586878	0.116277536	0.01497607	43.700001	7.59	0.627	124.439002	17740	0.428703337	1596.920043	42	0	13.6458	1.099239326	2	Rock	B	3	5	3	15.96920043	2	2
9136	20348339	0.048680619	0.08827983	37.299999	7.58	1.215	46.552299	31573	0	1772.540039	45	0	1.9782	0	1	Rock	C	3	5	2	17.72540039	2	2
9137	20325361	0.159233449	0.20005563	43.900002	4.08	0.719	75.540702	46727	0	1641.180053	50	0.026010225	2.583	0	2	Rock	C	4	3	3	16.41180053	3	2
9138	20362627	21.70628632	0.0481916	23.5	5.89	1.7640001	11.166899	291	0	1613.579956	50	0	1.7037	1.173915595	1	Rock	D	3	4	2	16.13579956	4	2
9139	20350551	48.665	0.00001	31.200001	7.4	0.259	18.84	18297	0	1781.540039	38	0	0.18	5.555555556	1	Rock	D	3	4	2	17.81540039	4	2
9140	22532778	0	0.03034636	37.799999	6.5	0.895	19	57173	0	1750.140014	39	0	6.4269	1.089172074	2	Rock	B	NA	5	2	17.50140014	2	2
9141	17595399	0.004846686	0.06640888	47	5.95	1.306	279.175994	35338	0.138476756	1508.630004	49	0	9.099	0	2	Rock	D	3	4	3	15.08630004	4	2
9142	20351635	0.028584392	0.00001	17.1	5.63	0.017	135	66231	0	1692	34	0	1.9836	0	1	Rock	B	3	5	2	16.92	2	2
9143	20366363	76.9767622	NA	1.5	6.64	NA	15	NA	0	1765.619995	46	0	2.3238	0	0	Alluvium	B	NA	2	1	17.65619995	5	1
9144	17572877	0.142562782	0.03012134	43.700001	7.59	2.802	150.339996	20815	0	1651.530029	42	0	6.9885	1.144737784	2	Rock	B	3	5	3	16.51530029	2	2
9145	22545335	0.347684809	0.01126383	46	4.24	1.717	17.2803	42639	0	1788.46997	75	0	1.1079	0.902608539	1	Alluvium	D	3	2	1	17.8846997	4	3
9146	20362717	0.070901639	0.09396777	23.5	5.89	2.6689999	13.259799	1688	0	1643.880004	50	0	2.196	0.455373406	1	Rock	D	3	4	2	16.43880004	4	2
9147	20329928	2.64493146	0.00155629	6.1	6.18	0.302	37.060398	40489	1.350566651	1692.949951	78	0.090795761	137.9421	0.993170323	3	Alluvium	B	3	2	4	16.92949951	5	1
9148	20331718	65.07160688	0.0032967	4.5	7.23	4.277	10.0431	486	0	1684.650024	54	0.096141588	6.8499	3.503700784	1	Alluvium	D	2	1	1	16.84650024	1	3
9149	17574241	0.574675325	0.03962304	52.900002	4.31	4.7220001	75.280197	38817	0	1708.579956	85	0	2.772	6.132756133	1	Rock	C	4	3	2	17.08579956	3	2
9150	17574083	0.093248623	0.02016666	52.900002	4.31	0.24	29	44928	0	1682	85	0	22.3821	0.625499841	3	Rock	C	4	3	2	16.82	3	2
9151	22515024	18.98724172	0.00219839	1.5	6.64	0.373	19	5780	0.09377697	1889.439941	46	0.047458396	313.5276	0.945103595	3	Alluvium	B	NA	2	4	18.89439941	5	1
9152	22561320	1.189341693	0.10363237	21.4	6.84	2.0510001	15.4589	37974	0	1782.640014	26	0	1.4355	3.483106931	1	Rock	C	3	5	2	17.82640014	2	2
9153	22560876	2.558762887	0.0419076	46	4.24	0.671	21	38644	1.941580756	1769	75	0	5.238	0.381825124	2	Alluvium	D	3	2	1	17.69	4	1
9154	22561204	0.01156515	0.03446499	37.299999	7.58	1.5140001	31.676599	32376	0	1772.040039	45	0	7.0038	0.428338902	2	Rock	C	3	5	2	17.72040039	2	2
9155	22558266	1.170731707	0.00372093	4.3	4.51	0.043	19	53775	0	1798	35	0.386470489	0.0369	27.100271	1	Alluvium	A	4	6	1	17.98	6	5
9156	20362581	0.157441331	0.02499238	23.5	5.89	5.9089999	16.6476	20989	0.089117734	1698.189941	50	0	9.0891	0.880175155	1	Rock	D	3	4	2	16.98189941	4	2
9157	20348413	6.331880743	0.01811878	31.200001	7.4	3.3169999	21.0359	15273	0	1789.329956	38	0	66.5019	1.62401375	3	Alluvium	D	3	2	1	17.89329956	4	1
9158	20348881	25.64945382	0.02433653	31.200001	7.4	2.8110001	18	6069	0	1783.609985	38	0	1.8126	6.620324396	1	Rock	D	3	4	2	17.83609985	4	2
9159	17594815	0.187753264	0.05401137	45.5	6.45	2.812	55.491199	2207	0	1423.449951	65	0	1.9989	1.500825454	1	Rock	D	3	4	3	14.23449951	4	2
9160	17574877	0	0.08885124	47.700001	4.81	3.099	91.964302	34730	0	1739.48999	46	0	3.4254	0	1	Rock	D	NA	4	2	17.3948999	4	2
9161	17563826	3.226456417	0.02447388	20.799999	7.01	2.566	25.0976	16932	30.5738064	1656.900024	35	0	6.1641	2.271215587	2	Alluvium	D	3	2	1	16.56900024	4	1
9162	20333382	0.493151944	0.03903818	46	4.24	2.069	19.1023	26417	0	1722.140014	75	0	9.7911	2.961873538	2	Rock	D	3	4	2	17.22140014	4	2
9163	17590168	0	0.10676923	23.200001	4.25	1.495	111.807998	402	0	1480.560058	45	0	2.1348	0	2	Rock	D	NA	4	3	14.80560058	1	2
9164	22547403	0.335654596	0.0438103	17.1	5.63	1.824	19	57545	0	1748.839965	34	0	1.2924	0.773754256	1	Rock	B	3	5	2	17.48839965	2	2
9165	22548293	0.926841325	0.03999649	6.1	6.18	2.855	29.600099	35381	10.92436975	1772.040039	78	0	1.8207	0.549239304	1	Alluvium	B	3	2	1	17.72040039	5	1
9166	20355402	5.97058258	0.02639757	1.5	6.64	0.991	16.496099	9012	4.813176953	1783.5	46	0.147763173	14.0427	1.139382028	2	Alluvium	B	NA	2	4	17.835	5	1
9167	20334648	0.530250861	0.00170212	16.5	3.43	0.47	14.953	14957	0	1749.770019	57	0	1.8297	0.546537684	1	Water	D	3	1	5	17.49770019	1	4
9168	22548335	0.357122219	0.0461413	31.5	6.38	0.552	71	29071	37.73475874	1792	45	0	3.1149	3.852451122	2	Rock	C	3	5	2	17.92	2	2
9169	22560528	21.53078856	0.01229454	4.3	4.51	1.229	45.2406	16265	3.534401508	1845.670043	35	0	5.7294	2.967151883	2	Alluvium	A	4	6	6	18.45670043	6	5
9170	948070547	17.05630414	0.02685612	4.5	6.88	4.5040002	15.4728	29483	11.16458133	1800.880004	67	0.366406421	3.7404	3.475564111	1	Rock	C	3	5	2	18.00880004	2	2
9171	20343465	0.036294075	0.04653592	43.900002	4.08	2.4219999	113.384002	47951	0	1600.96997	50	0	8.7039	0.804237181	2	Rock	C	4	3	3	16.0096997	3	2
9172	22559018	2.409799905	0.04830097	6.1	6.18	0.206	133.451004	91549	0	1614.96997	78	0	11.4246	1.137895419	2	Alluvium	B	3	2	1	16.1496997	5	1
9173	20332050	68.40853187	NA	4.5	7.23	NA	12.0317	NA	0	1699.97998	54	0	1.9611	5.064839502	0	Alluvium	D	2	1	1	16.9997998	1	3
9174	22555988	2.32496026	0.00001	4.3	4.51	0.619	17.4633	37729	0.062486364	1826.849975	35	0.037502379	606.348	0.730574269	4	Alluvium	A	4	6	6	18.26849975	6	5
9175	22549171	1.561565986	0.00988149	6.1	6.18	1.097	20.0065	35754	10.80825089	1762.95996	78	0	8.5518	1.987885591	2	Alluvium	B	3	2	4	17.6295996	5	1
9176	20355542	33.90222222	0.00219512	4.3	6.15	0.369	16.957899	7647	0	1777.079956	43	0	0.2025	4.938271605	1	Alluvium	NA	3	2	4	17.77079956	5	1
9177	24843728	11.57339889	0.00351025	1.5	6.64	2.2420001	17.5673	6864	4.573081849	1822.890014	46	0.108072491	5822.3034	1.001837177	6	Alluvium	B	NA	2	4	18.22890014	5	1
9178	17572861	0.232323232	0.23146938	26	6.05	1.715	227.447998	31722	0	1611.140014	48	0	1.1583	1.726668393	1	Rock	B	3	5	3	16.11140014	2	2
9179	17574867	6.626944112	0.01021694	2.5	6.02	2.4430001	81.965797	36917	0.166638182	1730.900024	75	0.402751951	21.0636	2.041436412	2	Alluvium	B	3	2	4	17.30900024	5	1
9180	22515880	8.365769699	0.03316666	4.3	6.15	0.06	54.916698	34375	0.621300533	1782	43	0.545294846	21.4389	2.565430129	2	Water	NA	3	1	5	17.82	1	4
9181	17574699	1.070198676	0.07560549	43.700001	7.59	1.602	80.376197	24547	1.324503311	1746.96997	42	0	0.6795	1.471670346	1	Alluvium	B	3	5	1	17.4696997	5	1
9182	17587708	1.870967742	NA	NA	NA	NA	18	NA	0	1588	NA	0	0.0279	0	0	Water	NA	NA	1	5	15.88	1	4
9183	17594765	0.198879552	0.0954264	45.5	6.45	1.5829999	107.613998	7835	0	1466.609985	65	0	1.9278	0.518726009	1	Rock	D	3	4	3	14.66609985	4	2
9184	20333752	0.00064433	0.16442374	46	4.24	1.7180001	39.2835	37218	0	1662.949951	75	0	1.3968	0	1	Rock	D	3	4	2	16.62949951	4	2
9185	17563624	1.279599271	0.12122141	26	6.05	1.6619999	94.012702	47980	0	1767.619995	48	0	0.9882	2.023881805	1	Rock	B	3	5	2	17.67619995	2	2
9186	17595357	19.76582604	0.01699584	10.6	5.88	1.924	72.173698	2017	1.063647281	1509.829956	45	0.197600824	5.2461	4.002973638	2	Alluvium	D	2	1	1	15.09829956	1	1
9187	22547339	0.097862767	0.022318	46	4.24	0.522	19.9831	65818	0	1738.770019	75	0	0.8001	2.499687539	1	Rock	D	3	4	2	17.38770019	4	2
9188	20342659	0.167315175	0.04890504	3.6	5.59	1.169	19.133699	12334	2.437310852	1796.140014	61	0	16.6536	0.600470769	3	Alluvium	B	3	2	4	17.96140014	5	1
9189	22563260	1.230027877	0.04627875	21.4	6.84	3.652	17.2014	42909	0	1781.020019	26	0	11.2995	0.973494402	2	Rock	C	3	5	2	17.81020019	2	2
9190	20350745	0.125385406	0.05196911	37.299999	7.58	1.813	21.4717	17814	0	1796.839965	45	0	0.8757	1.141943588	1	Rock	C	3	5	2	17.96839965	2	2
9191	20328590	0.790262172	0.16101901	43.900002	4.08	1.3150001	31.437099	22261	0.214018192	1673.189941	50	0	1.6821	0.594494977	1	Rock	C	4	3	2	16.73189941	3	2
9192	17587656	0.208215297	0.00011701	39.5	6.13	1.1109999	145.604995	15794	0.141643059	1613.329956	54	0	3.8124	0.262301962	1	Water	D	3	1	5	16.13329956	1	4
9193	20351649	1.232592196	NA	9.1	5.13	NA	13	NA	0.776946007	1667.949951	74	0	0.2367	0.413284525	0	Water	D	4	1	5	16.67949951	1	4
9194	17590162	0	0.17843637	23.200001	4.25	2.507	165.628005	1781	0	1459.430053	45	0	2.3184	0	1	Rock	D	NA	4	3	14.59430053	1	2
9195	20366171	0	NA	31.200001	7.4	NA	0	NA	0	NA	38	0	0	0	0	Rock	D	3	4	2	NA	4	6
9196	20343497	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9197	22591713	0	NA	5.9	5.36	NA	0	NA	0	NA	51	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9198	17562602	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9199	22523173	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Alluvium	NA	3	2	1	NA	5	3
9200	17574551	0	NA	43.799999	4.3	NA	0	NA	0	NA	69	0	0	0	0	Alluvium	D	3	2	1	NA	4	3
9201	20355346	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9202	22518264	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9203	22560752	0	NA	37.299999	7.58	NA	0	NA	0	NA	45	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9204	20329768	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9205	17574935	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Rock	B	3	5	2	NA	2	6
9206	20348771	0	NA	3.6	5.59	NA	0	NA	0	NA	61	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9207	20324427	0	NA	9.1	5.13	NA	0	NA	0	NA	74	0	0	0	0	Alluvium	D	4	1	1	NA	1	3
9208	20325399	0	NA	31.1	3.53	NA	0	NA	0	NA	36	0	0	0	0	Rock	D	4	1	2	NA	1	6
9209	22514472	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Rock	NA	3	5	2	NA	2	6
9210	22563140	0	NA	37.299999	7.58	NA	0	NA	0	NA	45	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9211	20355586	0	NA	37.299999	7.58	NA	0	NA	0	NA	45	0	0	0	0	Rock	C	3	5	2	NA	2	6
9212	22556200	0	NA	4.3	4.51	NA	0	NA	0	NA	35	0	0	0	0	Alluvium	A	4	6	1	NA	6	3
9213	20359126	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9214	22548193	0	NA	6.1	6.18	NA	0	NA	0	NA	78	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9215	22532812	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Alluvium	C	4	3	1	NA	3	3
9216	17574767	0	NA	52.900002	4.31	NA	0	NA	0	NA	85	0	0	0	0	Rock	C	4	3	2	NA	3	6
9217	20325705	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9218	20331668	0	NA	4.5	7.23	NA	0	NA	0	NA	54	0	0	0	0	Alluvium	D	2	1	1	NA	1	3
9219	22523087	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Alluvium	NA	3	2	1	NA	5	3
9220	22545491	0	NA	6.1	6.18	NA	0	NA	0	NA	78	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9221	20333682	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9222	948070441	0	NA	37.299999	7.58	0.197	0	16515	0	NA	45	0	3.1257	0	2	Rock	C	3	5	2	NA	2	6
9223	22532924	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Alluvium	C	4	3	1	NA	3	3
9224	20348713	0	NA	3.6	5.59	NA	0	NA	0	NA	61	0	0	0	0	Rock	B	3	5	2	NA	2	6
9225	17572989	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Alluvium	B	3	5	1	NA	5	3
9226	20331334	0	NA	10.1	5.57	NA	0	NA	0	NA	73	0	0	0	0	Alluvium	D	2	1	1	NA	1	3
9227	20325635	0	NA	31.5	6.38	NA	0	NA	0	NA	45	0	0	0	0	Rock	C	3	5	2	NA	2	6
9228	22555512	0	0.146	4.3	4.51	0.06	0	59038	0	NA	35	0	0	0	2	Alluvium	A	4	6	1	NA	6	3
9229	22547099	0	NA	6.1	6.18	NA	0	NA	0	NA	78	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9230	17574703	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Rock	B	3	5	2	NA	2	6
9231	22535490	0	NA	6.1	6.18	NA	0	NA	0	NA	78	0	0	0	0	Rock	B	3	5	2	NA	2	6
9232	17586884	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Rock	B	3	5	2	NA	2	6
9233	22555820	0	NA	4.3	4.51	NA	0	NA	0	NA	35	0	0	0	0	Alluvium	A	4	6	1	NA	6	3
9234	20325441	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9235	20341943	0	NA	6.1	6.18	NA	0	NA	0	NA	78	0	0	0	0	Rock	B	3	5	2	NA	2	6
9236	17562644	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9237	20331688	0	NA	4.5	7.23	NA	0	NA	0	NA	54	0	0	0	0	Alluvium	D	2	1	1	NA	1	3
9238	22591627	0	NA	5.9	5.36	NA	0	NA	0	NA	51	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9239	22545131	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9240	17563820	0	0.02688405	43.700001	7.59	0.138	0	23024	0	NA	42	0	0	0	1	Rock	B	3	5	2	NA	2	6
9241	22557770	0	NA	4.3	4.51	NA	0	NA	0	NA	35	0	0	0	0	Alluvium	A	4	6	1	NA	6	3
9242	22555448	0	0.01908333	4.3	4.51	0.12	0	47513	0	NA	35	0	0	0	4	Alluvium	A	4	6	6	NA	6	5
9243	17563694	0	NA	20.799999	7.01	NA	0	NA	0	NA	35	0	0	0	0	Alluvium	D	3	2	1	NA	4	3
9244	20351001	0	NA	16	5.92	NA	0	NA	0	NA	43	0	0	0	0	Rock	D	2	1	2	NA	1	6
9245	22524997	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9246	22547331	0	NA	4.5	6.88	NA	0	NA	0	NA	67	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9247	20359262	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9248	22547327	0	NA	4.5	6.88	NA	0	NA	0	NA	67	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9249	22563194	0	NA	37.299999	7.58	NA	0	NA	0	NA	45	0	0	0	0	Rock	C	3	5	2	NA	2	6
9250	20334412	0	NA	16.5	3.43	NA	0	NA	0	NA	57	0	0	0	0	Rock	D	3	4	2	NA	4	6
9251	22515834	0	NA	17.1	5.63	NA	0	NA	0	NA	34	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9252	22547347	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9253	22532734	0	NA	37.799999	6.5	NA	0	NA	0	NA	39	0	0	0	0	Rock	B	NA	5	2	NA	2	6
9254	17573715	0	NA	2.5	6.02	0.116	0	5568	0	NA	75	0	0	0	6	Alluvium	B	3	2	4	NA	5	1
9255	22532780	0	NA	2.6	6.31	NA	0	NA	0	NA	63	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9256	20365113	0	NA	39.5	6.13	NA	0	NA	0	NA	54	0	0	0	0	Rock	D	3	4	2	NA	4	6
9257	22525631	0	NA	37.299999	7.58	NA	0	NA	0	NA	45	0	0	0	0	Rock	C	3	5	2	NA	2	6
9258	22520997	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9259	22602225	0	NA	31.1	3.53	NA	0	NA	0	NA	36	0	0	0	0	Rock	D	4	1	2	NA	1	6
9260	20333732	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9261	20365115	0	NA	33.099998	6.54	NA	0	NA	0	NA	38	0	0	0	0	Rock	D	3	4	2	NA	4	6
9262	22547433	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9263	22523105	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Alluvium	NA	3	2	1	NA	5	3
9264	22532698	0	NA	37.799999	6.5	NA	0	NA	0	NA	39	0	0	0	0	Rock	B	NA	5	2	NA	2	6
9265	22555514	0	0.08370078	4.3	4.51	0.127	0	59038	0	NA	35	0	0	0	2	Alluvium	A	4	6	1	NA	6	3
9266	20359728	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9267	17562682	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9268	22524953	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Alluvium	NA	3	2	1	NA	5	3
9269	20331646	0	NA	4.5	7.23	NA	0	NA	0	NA	54	0	0	0	0	Alluvium	D	2	1	1	NA	1	3
9270	20333712	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9271	22560938	0	NA	46	4.24	NA	0	NA	0	NA	75	0	0	0	0	Rock	D	3	4	2	NA	4	6
9272	22534646	0	NA	2.6	6.31	NA	0	NA	0	NA	63	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9273	17574839	0	NA	47.700001	4.81	NA	0	NA	0	NA	46	0	0	0	0	Rock	D	NA	4	2	NA	4	6
9274	20355300	0	NA	37.299999	7.58	0.087	0	8348	0	NA	45	0	0	0	1	Rock	C	3	5	2	NA	2	6
9275	22534710	0	NA	2.6	6.31	NA	0	NA	0	NA	63	0	0	0	0	Alluvium	B	3	2	1	NA	5	3
9276	20365079	0	NA	39.5	6.13	NA	0	NA	0	NA	54	0	0	0	0	Rock	D	3	4	2	NA	4	6
9277	24843836	0	0.05187919	4.3	4.51	0.149	0	67424	0	NA	35	0	0	0	2	Alluvium	A	4	6	1	NA	6	3
9278	20341841	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9279	17562628	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9280	17574641	0	NA	43.799999	4.3	NA	0	NA	0	NA	69	0	0	0	0	Alluvium	D	3	2	1	NA	4	3
9281	17562640	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9282	20341627	0	NA	17.1	5.63	NA	0	NA	0	NA	34	0	0	0	0	Rock	B	3	5	2	NA	2	6
9283	22555268	0	0.07831325	4.3	4.51	0.083	0	70057	0	NA	35	0	0	0	2	Alluvium	A	4	6	1	NA	6	3
9284	22525621	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9285	17574255	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Rock	B	3	5	2	NA	2	6
9286	20325617	0	NA	31.5	6.38	NA	0	NA	0	NA	45	0	0	0	0	Rock	C	3	5	2	NA	2	6
9287	17562680	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9288	22556020	0	NA	5.9	5.36	0.095	0	36015	0	NA	51	0	0	0	3	Alluvium	B	3	2	4	NA	5	1
9289	17562654	0	NA	1	7.17	NA	0	NA	0	NA	100	0	0	0	0	Alluvium	C	1	2	1	NA	2	3
9290	22532974	0	NA	43.900002	4.08	NA	0	NA	0	NA	50	0	0	0	0	Rock	C	4	3	2	NA	3	6
9291	22545125	0	NA	4.5	6.88	NA	0	NA	0	NA	67	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9292	20357348	0	0.00001	0	0	0.04	0	-22	0	NA	0	0	360.729	0	5	Water	NA	NA	1	5	NA	1	4
9293	20355398	0	NA	1.5	6.64	NA	0	NA	0	NA	46	0	0	0	0	Alluvium	B	NA	2	1	NA	5	3
9294	20355450	0	NA	4.3	6.15	NA	0	NA	0	NA	43	0	0	0	0	Alluvium	NA	3	2	1	NA	5	3
9295	20331330	0	NA	10.1	5.57	NA	0	NA	0	NA	73	0	0	0	0	Alluvium	D	2	1	1	NA	1	3
9296	22545129	0	NA	4.5	6.88	NA	0	NA	0	NA	67	0	0	0	0	Alluvium	C	3	2	1	NA	2	3
9297	17575741	0	NA	43.700001	7.59	NA	0	NA	0	NA	42	0	0	0	0	Alluvium	B	3	5	1	NA	5	3
